first_day_in_week,last_day_in_week,JBNK_main_symb_weekly_mean_diff,ENRG.TA_weekly_mean_diff_-0.37,PRGO.TA_weekly_mean_diff_-0.38_INT_ICCM.TA_weekly_mean_diff_-0.35_corr_0.85,ALHE.TA_weekly_mean_diff_0.38,CAMT.TA_weekly_mean_diff_-0.38,ENRG.TA_weekly_mean_diff_-0.37_INT_CAMT.TA_weekly_mean_diff_-0.38_corr_0.93,ICCM.TA_weekly_mean_diff_-0.35_INT_ENRG.TA_weekly_mean_diff_-0.37_corr_0.87,JBNK.TA_weekly_mean_diff_-0.43_INT_PRGO.TA_weekly_mean_diff_-0.38_corr_0.92,PMCN.TA_weekly_mean_diff_-0.38,PMCN.TA_weekly_mean_diff_-0.38_INT_ENRG.TA_weekly_mean_diff_-0.37_corr_0.84,PRGO.TA_weekly_mean_diff_-0.38,PRGO.TA_weekly_mean_diff_-0.38_INT_ENRG.TA_weekly_mean_diff_-0.37_corr_0.93,PRGO.TA_weekly_mean_diff_-0.38_INT_PMCN.TA_weekly_mean_diff_-0.38_corr_0.84,MCRNT.TA_weekly_mean_diff_-0.39,ICCM.TA_weekly_mean_diff_-0.35_INT_CAMT.TA_weekly_mean_diff_-0.38_corr_0.88,JBNK.TA_weekly_mean_diff_-0.43,KTOV.TA_weekly_mean_diff_-0.46,PMCN.TA_weekly_mean_diff_-0.38_INT_JBNK.TA_weekly_mean_diff_-0.43_corr_0.84,CAMT.TA_weekly_mean_diff_-0.38_INT_JBNK.TA_weekly_mean_diff_-0.43_corr_0.93,JBNK.TA_weekly_mean_diff_-0.43_INT_ICCM.TA_weekly_mean_diff_-0.35_corr_0.9,PMCN.TA_weekly_mean_diff_-0.38_INT_CAMT.TA_weekly_mean_diff_-0.38_corr_0.85,ENRG.TA_weekly_mean_diff_-0.37_INT_JBNK.TA_weekly_mean_diff_-0.43_corr_0.95
2019-11-17,2019-11-23,-6.1800048828125,8.8,-10.639987182617189,18.4,-19.8,-174.24,-3.343995971679688,-9.520068359375001,0.1,0.8800000000000001,28.0,246.40000000000003,2.8000000000000003,-2.799999237060547,7.523990936279297,-0.34000244140625,-1.3599975585937614,-0.034000244140625004,6.73204833984375,0.129200772093609,-1.9800000000000002,-2.9920214843750004
2019-11-24,2019-11-30,7.3800048828125,7.6,-61.6,49.4,45.2,343.52,-3.04,-951.7207519531249,1.7600036621093635,13.376027832031163,154.0,1170.3999999999999,271.04056396484197,-0.20000076293945312,-18.080000000000002,-6.1800048828125,0.059997558593761366,-10.876831225603748,-279.33622070312504,2.472001953125,79.55216552734323,-46.968037109375
2019-12-01,2019-12-07,3.4,-3.580004882812477,6.839991760253906,-19.2,-31.2,111.69615234374928,-1.3604002166725608,132.840087890625,-0.4200012207031364,1.503606420904429,18.0,-64.44008789062458,-7.560021972656455,-1.2000007629394531,-11.855985717773438,7.3800048828125,0.2,-3.099611059576357,-230.25615234375,2.8043984771706167,13.104038085937855,-26.420453515648674
2019-12-08,2019-12-14,3.0199951171875,4.9,-104.80000000000001,51.4,26.0,127.4,-1.9600000000000002,890.8,-2.4799987792968636,-12.151994018554632,262.0,1283.8000000000002,-649.7596801757783,4.600002288818359,-10.4,3.4,1.3600006103515567,-8.431995849609336,88.39999999999999,-1.36,-64.47996826171845,16.66
2019-12-15,2019-12-21,5.8800048828125,-0.6,-0.9200210571289062,-24.0,11.6,-6.96,-0.012000274658203124,-138.919775390625,-2.7600036621093693,1.6560021972656216,-46.0,27.599999999999998,126.96016845703099,5.199996948242193,0.23200531005859373,3.0199951171875,1.4199981689453125,-8.335197582989913,35.031943359375,0.060401284787803884,-32.016042480468684,-1.8119970703125
2019-12-22,2019-12-28,-4.8800048828125,12.680004882812478,-164.27997741699218,32.4,6.2,78.61603027343736,28.149606970213302,-435.120361328125,2.8200012207031193,35.7576292480527,-74.0,-938.3203613281233,-208.68009033203083,4.400001525878901,13.763998107910156,5.8800048828125,-2.0999969482421874,16.581620947271553,36.4560302734375,13.053609045408665,17.484007568359342,74.55849062502371
2019-12-29,2020-01-04,7.9800048828125,10.4,-295.67991943359374,18.2,2.2,22.880000000000003,17.47199523925781,858.880859375,3.879998779296886,40.35198730468762,-176.0,-1830.4,-682.879785156252,4.0,3.695998992919922,-4.8800048828125,2.819998168945324,-18.934412988275344,-10.736010742187501,-8.198405969236045,8.53599731445315,-50.75205078125
2020-01-05,2020-01-11,1.3,16.6,45.239904785156256,31.0,25.6,424.96000000000004,-9.627979736328127,-622.440380859375,-3.0200012207031364,-50.13202026367207,-78.0,-1294.8000000000002,235.56009521484464,-2.200000762939453,-14.847968750000001,7.9800048828125,3.8799987792968635,-24.099624487310738,204.288125,-4.6283930908143525,-77.3120312500003,132.4680810546875
2020-01-12,2020-01-18,0.85999755859375,11.0,774.07919921875,55.6,69.2,761.2,12.979986572265624,852.8000000000001,2.0200012207031364,22.2200134277345,656.0,7216.0,1325.1208007812575,2.600002288818348,81.65591552734375,1.3,-3.0,2.6260015869140774,89.96000000000001,1.5339984130859374,139.78408447265704,14.3
2020-01-19,2020-01-25,-0.7,-1.4,2.560003662109375,-22.6,71.4,-99.96000000000001,-0.8960012817382812,3.439990234375,-3.1599975585937727,4.423996582031282,4.0,-5.6,-12.639990234375091,2.19999694824221,45.69606536865235,0.85999755859375,-0.4,-2.7175901855528553,61.40382568359376,0.5503992248512805,-225.62382568359538,-1.20399658203125
2020-01-26,2020-02-01,-9.57999267578125,1.4,140.4,-17.8,-107.4,-150.35999999999999,-1.8199999999999998,75.6,-1.940002441406233,-2.716003417968726,-108.0,-151.2,209.52026367187315,-4.799999237060558,139.62,-0.7,-0.6199951171875,1.358001708984363,75.17999999999999,0.9099999999999999,208.35626220702943,-0.9799999999999999
2020-02-02,2020-02-08,2.55999755859375,-2.0,7.920013427734375,0.0,4.4,-8.8,-0.3600006103515625,-421.519677734375,0.4,-0.8,44.0,-88.0,17.6,-1.5999984741210824,0.7920013427734376,-9.57999267578125,0.8399963378906363,-3.8319970703125,-42.151967773437505,-1.7244016052223743,1.7600000000000002,19.1599853515625
2020-02-09,2020-02-15,-1.72000732421875,6.4,20.0,25.8,-28.2,-180.48000000000002,-6.4,-51.199951171875,-5.619998168945318,-35.96798828125004,-20.0,-128.0,112.39996337890636,0.2000007629394304,28.2,2.55999755859375,-3.559997558593767,-14.38718159180136,-72.19193115234374,-2.55999755859375,158.48394836425797,16.383984375
2020-02-16,2020-02-22,-7.0,3.8,-0.8000183105468182,-8.8,10.6,40.279999999999994,-0.15200347900389544,-34.400146484375,4.779998779296875,18.163995361328123,20.0,76.0,95.5999755859375,-1.0,-0.4240097045898136,-1.72000732421875,-2.780001831054682,-8.221632910147308,-18.23207763671875,0.06880186768248188,50.66798706054687,-6.536027832031249
2020-02-23,2020-02-29,-8.349990844726562,-13.0,624.0000000000015,-11.2,-114.2,1484.6000000000001,15.600000000000037,3640.0,-2.7399993896484376,35.61999206542969,-520.0,6760.0,1424.7996826171875,2.5999984741211053,137.04000000000033,-7.0,-3.3600006103515567,19.179995727539062,799.4,8.40000000000002,312.9079302978516,91.0
2020-03-01,2020-03-07,-33.350006103515625,-9.75,-144.375,-66.25,-23.25,226.6875,3.65625,-3214.7464752197266,6.525001525878892,-63.618764877319194,385.0,-3753.75,2512.1255874633734,-4.000000953674316,8.71875,-8.349990844726562,-1.6499977111816477,-54.4837030029156,194.13728713989258,3.131246566772461,-151.70628547668423,81.41241073608398
2020-03-08,2020-03-14,-18.64000244140625,-57.0,3149.249691963196,-283.75,-71.0,4047.0,222.2999782562256,26930.129928588867,-10.900001525878892,621.3000869750969,-807.5,46027.5,8801.751232147206,-12.99999713897705,276.8999729156494,-33.350006103515625,-26.075000762939453,363.5151174163907,2367.8504333496094,130.06501108169323,773.9001083374013,1900.9503479003906
2020-03-15,2020-03-21,11.1,19.6,-388.3599594116211,-70.0,-99.6,-1952.16,-28.615997009277347,-4958.240649414062,-4.920001220703119,-96.43202392578114,266.0,5213.6,-1308.7203247070297,-13.000001907348638,145.4159848022461,-18.64000244140625,1.1800003051757812,91.70883476562787,1856.5442431640624,27.21440072021447,490.03212158203064,-365.3440478515625
2020-03-22,2020-03-28,11.360009765625,-1.0,-51.039973449707034,-42.0,106.0,-106.0,-0.8799995422363281,-643.8,3.2,-3.2,-58.0,58.0,-185.60000000000002,-12.79999923706055,93.27995147705079,11.1,0.059999084472659094,35.52,1176.6,9.767994918823241,339.20000000000005,-11.1
2020-03-29,2020-04-04,7.866658528645832,-0.4,-597.6,37.6,-7.2,2.8800000000000003,-0.7200000000000001,-3771.5232421875,3.6,-1.4400000000000002,-332.0,132.8,-1195.2,4.399999618530282,-12.96,11.360009765625,4.039999389648434,40.89603515625,-81.7920703125,20.448017578125,-25.92,-4.54400390625
2020-04-05,2020-04-11,5.099995930989583,38.666666666666664,1239.000600179035,5.666666666666667,115.66666666666667,4472.444444444444,81.20003933376726,4641.328531901041,0.4000040690103977,15.466824001735377,590.0,22813.333333333332,236.00240071613464,2.00000127156576,242.9001176622176,7.866658528645833,-2.2666651407877603,3.1466954209736815,909.910169813368,16.519990912535103,46.267137315536004,304.17746310763886
2020-04-12,2020-04-18,12.0800048828125,24.333333333333332,-652.3334206475143,-37.333333333333336,-26.0,-632.6666666666666,-46.233339521619946,1750.99860297309,-2.400004069010398,-58.400099012586345,343.3333333333333,8354.444444444443,-824.0013970269032,2.99999872843424,49.400006612141866,5.099995930989583,5.699999491373698,-12.240010986311471,-132.59989420572916,-9.68999356587623,62.400105794270345,124.09990098741318
2020-04-19,2020-04-25,-3.23333740234375,-17.8,-65.19999694824219,-40.6,16.0,-284.8,-58.02799728393555,-241.60009765625,0.5400024414062387,-9.612043457031048,-20.0,356.0,-10.800048828124773,3.6000003814697323,52.15999755859375,12.0800048828125,-3.679998779296878,6.523232128918034,193.280078125,39.38081407470629,8.640039062499818,-215.0240869140625
2020-04-26,2020-05-02,0.7,33.333333333333336,81.11111111111111,179.33333333333334,91.0,3033.3333333333335,11.11111111111111,-786.7787679036459,-2.8333333333333335,-94.44444444444446,243.33333333333334,8111.111111111112,-689.4444444444445,1.9999980926513483,30.333333333333332,-3.23333740234375,2.4666646321614727,9.161122639973959,-294.23370361328125,-1.0777791341145833,-257.83333333333337,-107.77791341145834
2020-05-03,2020-05-09,-5.9,-7.2,8.8,-24.6,29.6,-213.12,1.4400000000000002,-30.799999999999997,0.039999389648443184,-0.28799560546879094,-44.0,316.8,-1.7599731445315001,2.200000762939459,-5.920000000000001,0.7,2.160000610351557,0.027999572753910226,20.72,-0.13999999999999999,1.1839819335939183,-5.04
2020-05-10,2020-05-16,5.5,3.2,70.07999267578126,-35.0,8.2,26.24,-4.6719995117187505,283.20000000000005,-2.039999389648443,-6.527998046875019,-48.0,-153.60000000000002,97.91997070312527,-2.799999237060541,-11.971998748779296,-5.9,1.9600006103515626,12.035996398925816,-48.379999999999995,8.613999099731446,-16.727994995117232,-18.880000000000003
2020-05-17,2020-05-23,-5.4250030517578125,30.8,318.2799667358399,-8.2,132.6,4084.08,44.96799530029297,1199.0,3.5799987792968806,110.26396240234392,218.0,6714.400000000001,780.43973388672,3.0,193.5959797668457,5.5,9.0,19.689993286132843,729.3,8.029999160766602,474.70783813476635,169.4
2020-05-24,2020-05-30,2.1800048828125,-2.5,24.74996566772461,27.5,-18.75,46.875,1.3749980926513672,244.12513732910156,0.9249992370605469,-2.312498092651367,-45.0,112.5,-41.62496566772461,0.4999995231628418,10.312485694885254,-5.4250030517578125,-0.15000152587890625,-5.018123683927115,101.71880722045898,2.9837475395179354,-17.343735694885254,13.562507629394531
2020-05-31,2020-06-06,6.699996948242188,9.2,-4.80001220703125,-34.2,21.0,193.2,-2.7600070190429684,34.880078125,-1.679998779296875,-15.455988769531247,16.0,147.2,-26.87998046875,14.399999618530268,-6.300016021728515,2.1800048828125,-4.239999389648437,-3.6624055419862267,45.7801025390625,-0.654003128055483,-35.279974365234374,20.056044921874996
2020-06-07,2020-06-13,-5.8199951171875,20.5,65.24983406066946,47.75,-104.5,-2142.25,-4.612488269805945,-1942.9991149902344,0.7749977111816477,15.887453079223778,-290.0,-5945.0,-224.74933624267783,9.00000095367433,23.512440204620546,6.6999969482421875,-2.5999984741210938,5.19248229981172,-700.1496810913086,-1.5074954795854985,-80.98726081848218,137.34993743896484
2020-06-14,2020-06-20,1.07999267578125,-4.4,-59.640065002441204,-6.8,28.4,-124.96000000000001,1.84800201416015,-826.439306640625,0.4,-1.7600000000000002,142.0,-624.8000000000001,56.800000000000004,3.2000007629394305,-11.92801300048824,-5.8199951171875,-0.320001220703125,-2.3279980468750003,-165.287861328125,2.444400613401077,11.36,25.607978515625003
2020-06-21,2020-06-27,-151.43279752731326,-17.6,21.1199798583985,-117.8,-23.0,404.8,8.447991943359401,-47.519677734374994,-0.9199981689453182,16.1919677734376,-44.0,774.4000000000001,40.479919433594,25.199595642089854,11.03998947143558,1.07999267578125,41.0,-0.9935912841931046,-24.83983154296875,-0.5183959899935886,21.15995788574232,-19.00787109375
