first_day_in_week,last_day_in_week,AURA_main_symb_weekly_mean_diff,OPAL.TA_weekly_mean_diff_0.55_INT_MMAN.TA_weekly_mean_diff_0.37_corr_0.74,PIU.TA_weekly_mean_diff_0.41,BSEN.TA_weekly_mean_diff_0.42,BSEN.TA_weekly_mean_diff_0.42_INT_ALRPR.TA_weekly_mean_diff_0.6_corr_0.7,MISH.TA_weekly_mean_diff_0.43,PHOE.TA_weekly_mean_diff_0.43,ASGR.TA_weekly_mean_diff_0.44,BIOV.TA_weekly_mean_diff_0.44,MRIN.TA_weekly_mean_diff_0.41_INT_ATRY.TA_weekly_mean_diff_0.37_corr_0.73,KNFM.TA_weekly_mean_diff_0.47,ZUR.TA_weekly_mean_diff_0.4_INT_POLI.TA_weekly_mean_diff_0.35_corr_0.75,PCBT.TA_weekly_mean_diff_0.49,MTRX.TA_weekly_mean_diff_0.5,MRIN.TA_weekly_mean_diff_0.41_INT_AZRM.TA_weekly_mean_diff_0.35_corr_0.72,MTDS.TA_weekly_mean_diff_0.39_INT_AZRM.TA_weekly_mean_diff_0.35_corr_0.74,OPAL.TA_weekly_mean_diff_0.55,ALRPR.TA_weekly_mean_diff_0.6,MNRV.TA_weekly_mean_diff_0.35_INT_NTGR.TA_weekly_mean_diff_0.39_corr_0.7,NSTR.TA_weekly_mean_diff_0.37_INT_MRIN.TA_weekly_mean_diff_0.41_corr_0.75,SNEL.TA_weekly_mean_diff_0.37_INT_KNFM.TA_weekly_mean_diff_0.47_corr_0.71,ALRPR.TA_weekly_mean_diff_0.6_INT_MRIN.TA_weekly_mean_diff_0.41_corr_0.72,ASGR.TA_weekly_mean_diff_0.44_INT_NSTR.TA_weekly_mean_diff_0.37_corr_0.72,NTGR.TA_weekly_mean_diff_0.39_INT_OPAL.TA_weekly_mean_diff_0.55_corr_0.71,NTGR.TA_weekly_mean_diff_0.39_INT_ZUR.TA_weekly_mean_diff_0.4_corr_0.7,ZUR.TA_weekly_mean_diff_0.4_INT_OPAL.TA_weekly_mean_diff_0.55_corr_0.71,ZUR.TA_weekly_mean_diff_0.4_INT_SHOM.TA_weekly_mean_diff_0.38_corr_0.7,ILDC.TA_weekly_mean_diff_0.39_INT_OPAL.TA_weekly_mean_diff_0.55_corr_0.72,MRIN.TA_weekly_mean_diff_0.41_INT_OPAL.TA_weekly_mean_diff_0.55_corr_0.74,NSTR.TA_weekly_mean_diff_0.37_INT_AZRM.TA_weekly_mean_diff_0.35_corr_0.73,OPAL.TA_weekly_mean_diff_0.55_INT_ANLT.TA_weekly_mean_diff_0.41_corr_0.72,OPAL.TA_weekly_mean_diff_0.55_INT_BLSR.TA_weekly_mean_diff_0.36_corr_0.72,SLGN.TA_weekly_mean_diff_0.36_INT_ZUR.TA_weekly_mean_diff_0.4_corr_0.75,ZMH.TA_weekly_mean_diff_0.36_INT_NTGR.TA_weekly_mean_diff_0.39_corr_0.74,ZUR.TA_weekly_mean_diff_0.4_INT_ATRY.TA_weekly_mean_diff_0.37_corr_0.75,MNRV.TA_weekly_mean_diff_0.35_INT_OPAL.TA_weekly_mean_diff_0.55_corr_0.78,SHOM.TA_weekly_mean_diff_0.38_INT_OPAL.TA_weekly_mean_diff_0.55_corr_0.77
2019-11-24,2019-11-30,-1.8399993896484372,-2.2360052490234374,10.2,-290.0,-38280.0,19.4,31.0,2.82000732421875,6.439996337890625,-31.82,-27.0,133.56,-2.620001220703125,-104.2,-37.58201049804688,0.0,0.520001220703125,132.0,7.919648438692093,29.24,1890.0,-567.6,-19.176049804687498,-0.03119880370795727,-0.63597412109375,5.512012939453125,-63.599999999999994,-0.9360021972656251,-2.2360052490234374,-59.4320166015625,1.976004638671875,47.8401123046875,-31.799999999999997,-1.0439575195312498,78.44,-68.63990722596645,-3.1200073242187503
2019-12-01,2019-12-07,0.8399993896484375,-0.7752030761540014,-13.6,-76.0,-760.0,-60.2,-1.4,-4.34000244140625,-1.279998779296875,108.86411865234375,-15.0,92.96000000000001,-0.720001220703125,43.8,-15.142411035150289,54.07998046875,1.1399963378906364,10.0,657.12162597477,-11.648012695312499,1071.0,22.4000244140625,22.568012695312504,-3.374386376962099,16.575986328124998,-6.383979492187564,32.36802734375,8.663972167968836,2.5535945800692095,35.1519873046875,-17.5559436035158,278.1591064453153,5.6,7.69599365234375,-272.15999999999997,-253.08002196997492,-6.589184399396247
2019-12-08,2019-12-14,-0.8399993896484375,2.2219946289062626,6.8,22.0,440.0,-12.8,-9.2,4.65999755859375,1.04000244140625,96.24833251953125,-30.0,211.68000000000004,1.3,49.4,12.932044677734373,-65.88,-2.0199951171875115,20.0,141.4803759753666,152.21652587890622,-30.0,42.400146484375,334.5878247070312,-5.292377343773872,56.591894531250006,-43.63189453125025,-110.16,-122.8157031250007,-4.282404443323636,437.97999999999996,-2.8279931640625158,-375.71909179687714,349.92,-15.719970703125,980.64,-109.08022949099308,10.301975097656308
2019-12-15,2019-12-21,3.4,-0.46760764159262186,-19.0,-40.0,-2720.0,51.4,-13.4,-0.7199951171875,1.239996337890625,-32.52,-3.8,1.2,-2.4400024414062385,-26.0,2.04,-1.36,3.339996337890625,68.0,996.402587890625,-10.799999999999999,35.72,40.8,12.959912109374999,6.279209423810244,1.8800048828125,3.339996337890625,13.24000244140625,201.73577880859375,2.003997802734375,-61.199999999999996,-20.707977294921875,187.039794921875,20.2,0.0,-54.2,1770.1980590820312,44.22155966795981
2019-12-22,2019-12-28,3.779998779296887,4.4688072998076676,5.0,62.0,-2604.0,-10.4,6.4,3.47999267578125,1.660003662109375,60.479736328125,9.6,-4.64,12.5,29.0,10.617545507848263,-11.375991210937501,1.520001220703125,-42.0,-72.72201660275432,4.36798095703125,40.32,-70.5596923828125,9.04798095703125,0.27360764160752293,-0.072001953125,-0.6080004882812501,-1.472001953125,64.75205200195313,2.5535909179598093,16.4319873046875,33.13602661132813,1091.3608764648438,-2.2399999999999998,3.7801025390625,-14.4,-614.0808642581082,5.59361191406846
2019-12-29,2020-01-04,-0.9599975585937728,-8.133988037109376,10.8,-4.0,-240.0,4.2,-0.8,5.42000732421875,-1.8800048828125,703.6562548828125,4.0,118.4,-3.379998779296886,77.2,5.931235058605671,3.3440185546874996,4.9,60.0,1098.2386621087767,24.2640087890625,1.6,404.400146484375,19.5120263671875,7.643988037109375,11.54398193359375,36.260000000000005,89.39194580078126,13.72,33.02601196289063,3.168017578125,123.48,441.00000000000006,122.84000000000002,15.91197509765625,772.5600000000001,3449.6011962890557,59.19196411132813
2020-01-05,2020-01-11,0.5599975585937728,-3.4200439453125,3.4,-100.0,-4400.0,-63.8,-20.0,-0.1800048828125,0.64000244140625,1292.3280908203126,2.6,31.799999999999997,-0.32000122070311365,-11.0,231.3683314453065,-19.979992675781247,9.0,44.0,-547.5571630895138,583.632041015625,-24.96,1528.5601074218748,-3.02408203125,30.41993408203125,-35.82792236328125,-95.39999999999999,-243.8000000000002,594.0,312.66002197265624,111.887958984375,250.20000000000002,1962.0,80.55999999999999,-2.02799560546875,-394.32,-1457.99560546875,207.0000000000002
2020-01-12,2020-01-18,0.6799987792968636,-3.2336106933652964,2.6,290.0,121220.0,-9.8,0.2,1.4800048828125,1.3,365.71205566406195,6.6,21.840000000000003,4.7,106.6,162.64566391602133,-16.22400390625,-0.9400024414062387,418.0,932.6387597620538,2521.488383789059,141.23999999999998,6704.721020507803,232.656767578125,-3.2712130859493818,-14.6160205078125,3.9480102539062027,45.1079589843751,1.1280029296874863,-15.077641455083882,1594.0083837890622,20.68005371093725,156.04040527343562,40.32,-6.960009765625,-95.76,-251.9199658185227,10.095617040991684
2020-01-19,2020-01-25,-2.4799987792968694,0.2111950195580821,-0.2,-80.0,6720.0,140.8,-0.6,-2.3800048828125,-1.3,19.043898925781566,1.4,192.4,2.5400024414062385,3.4,10.349945068359546,178.5,-0.23999633789063637,-84.0,-29.680449217558316,63.47966308593855,42.839999999999996,-115.91938476562692,-109.480224609375,-0.0672001464664968,4.144072265625001,-3.5519458007814184,-12.4320361328125,11.039831542969273,-0.3311931885034058,345.0,-5.711912841797146,-5.279919433594,-183.52,-0.1680029296875,204.24,25.439553223551872,0.20159750975669385
2020-01-26,2020-02-01,-0.5799987792968807,13.81681328125298,-16.6,-22.0,4840.0,-15.8,-16.2,-6.4,-1.75999755859375,1707.0397705078126,0.6,-9.12,-0.979998779296875,-101.2,1.0895555175840856,0.46798095703125,-3.420001220703125,-220.0,-1234.20166015625,1968.5437353515626,-21.0,3995.1994628906255,693.7600000000001,24.82924226075411,8.71201171875,4.10400146484375,4.0560058593749995,-38.304013671875,62.1072138183564,6.503735351562501,135.43204833984376,608.7602172851563,-15.839999999999998,72.60009765625,112.8,-581.4002075195312,11.559620825201273
2020-02-02,2020-02-08,-1.4,11.42761826172465,-17.6,-180.0,11160.0,-16.4,-8.4,4.64000244140625,-1.820001220703125,336.0,-11.6,215.04000000000002,-1.920001220703125,-70.4,424.367958984375,10.1039990234375,-2.1400024414062386,-62.0,6284.595092773437,2627.52,301.59999999999997,-1041.6000000000001,725.6963818359376,20.07320722654451,120.06390625,27.392031249999857,-196.35203125,-291.89633300781094,-35.95204101562481,3950.6636181640624,-6.420007324218716,342.4003906249982,40.96000000000001,-75.03994140625,-256.0,1433.8016357421798,-32.82764267578704
2020-02-09,2020-02-15,2.74000244140625,10.199222119152497,13.6,172.0,-5160.0,214.4,15.2,-3.8199951171875,-0.34000244140623864,-834.72,-12.4,-195.8,2.84000244140625,-1.0,-189.143891601563,78.38395507812521,2.4400024414062385,-30.0,2911.59716796875,2428.68,-42.16,-666.0,-417.90746582031255,12.248800341784897,89.35591308593752,43.43204345703105,-116.0559130859375,127.85612792968689,54.16805419921849,-932.0874658203151,15.616015624999926,605.1206054687472,213.60000000000002,122.487880859375,-669.2800000000001,1415.2014160156184,-15.908804003894256
2020-02-16,2020-02-22,-5.14000244140625,4.841998901367187,-6.0,-70.0,-11620.0,-1.8,7.8,3.139990234375,0.4999999999999886,348.48,-10.2,48.0,1.079998779296875,18.4,86.9438281250008,0.0,5.379998779296875,166.0,3447.7159130871296,608.96,-140.76,2921.6000000000004,108.643662109375,19.690782397463916,36.5999755859375,53.79998779296875,192.7999267578125,13.987996826171875,94.687978515625,170.92366210937658,34.4319921875,1043.7197631835936,4.0,35.1359765625,198.0,5067.956223145127,103.72633706055582
2020-02-23,2020-02-29,-3.474998474121101,26.544013671874996,-14.8,-484.0,211992.0,-128.8,-42.6,-15.039990234375,0.560003662109375,6667.46,-28.6,957.6,-6.279998779296875,-108.0,716.5378100585946,268.9319287109378,-2.8,-438.0,5382.073564454913,10432.98,1275.5600000000002,17038.2,4033.725380859375,27.1039794921875,348.479736328125,100.8,734.4,291.2,108.91999999999999,4940.2426904296935,83.44,1181.6,1245.6000000000001,408.4956909179688,6170.400000000001,1556.79931640625,57.11999999999999
2020-03-01,2020-03-07,-17.325000762939446,312.90637969970703,-33.8999938964844,-307.5,273675.0,-121.5,-60.5,-24.100006103515625,-8.925003051757812,4028.90625,-60.05000305175781,2328.75,-13.200004577636719,-163.25,795.234203338623,904.7998046875,-21.25,-890.0,18789.315124507993,5273.4375,4864.050247192383,25031.25,4518.75114440918,249.15637969970703,674.1878509521484,1221.875,2325.874824523926,2061.25,597.65625,5301.56135559082,1020.0,11740.625,2127.5,577.4565505981445,8236.875,34053.1120300293,859.5624351501465
2020-03-08,2020-03-14,-6.700000000000002,1416.7249069213865,-71.30000305175778,-815.5,817946.5,-319.75,-72.25,-31.25,-16.549999237060547,36609.6875,-93.34999084472656,12002.725326538086,-19.875,-328.0,5347.291088104248,7593.681907653809,-30.499999999999993,-1003.0,170523.38075255975,57418.40625,23150.797729492188,76102.625,23648.4375,1411.3873138427732,5190.897581558209,3421.3375930786124,6985.698486213689,13320.874999999996,2314.1874999999995,53331.96086883545,4460.624999999999,62372.499999999985,14759.425684204092,4384.5556716918945,54124.438972473145,112392.51861572263,1899.3875465393062
2020-03-15,2020-03-21,1.2799987792968808,145.46237026367325,-6.85999755859375,-207.6,6767.76,10.2,4.6,-12.820001220703125,-4.380001831054687,598.5278906249999,-20.32000732421874,502.2159301757813,-10.879998779296875,127.0,100.73441420897828,-0.0,-13.87999877929688,-32.6,19480.321943357587,3230.447409667969,914.4003295898433,435.5359204101563,3099.8762951660156,189.87845107421288,240.2208523437381,243.73274467773743,38.28077324219048,2001.49582397461,185.43674980469055,1823.1725903320287,638.4799438476565,9049.759204101565,29.50088164061308,894.6723193359376,786.6878906249999,19765.11317871139,30.258380395509313
2020-03-22,2020-03-28,-0.4799987792968807,268.9584417358412,11.039990234375,374.4,141073.91999999998,42.4,54.4,9.820001220703125,5.0800018310546875,1566.72,-4.8,-48.191992187500006,5.6,95.6,268.12801757812485,186.9448577148466,10.960000610351562,376.8,7198.088652342558,1252.8,-258.23999999999995,5425.92,854.3401062011718,40.332855761721724,55.42086455076932,165.05758243408053,566.255908203125,1670.3040930175782,157.8240087890625,1619.940106201171,175.360009765625,5764.960321044921,324.3923841796816,82.432109375,1638.527734375,21437.758518066257,412.09602294921876
2020-03-29,2020-04-04,5.566665649414066,-9.302404687497782,37.32000732421875,131.2,24167.039999999997,109.6,10.8,19.0,11.539999389648438,2923.139685058594,11.220001220703114,28.6720068359375,21.3,77.4,292.7671961181611,309.5631977050751,6.119998168945324,184.2,3396.4822070300606,1346.0038549804688,608.1240661621089,4173.9715502929685,1128.6,85.19034462891543,142.5407839843632,62.6687961914019,-65.94564072266222,580.1758264160168,138.67914356689928,767.4480725097656,354.95989379882883,3206.87904052735,141.31203369140627,169.82394042968764,1320.9603149414063,1493.2810473628372,-39.41280314940967
2020-04-05,2020-04-11,-1.5333353678385415,6.875578681110451,4.666666666666667,-34.666666666666664,4252.444444444444,-29.0,7.666666666666667,14.866658528645834,-4.799997965494801,5813.888888888889,15.43333943684892,554.6666666666666,2.3333333333333335,93.0,1213.888888888889,500.3335910373264,2.266672770182273,-122.66666666666667,20288.88888888889,7807.222222222223,658.4891493055538,-4702.222222222223,3027.842787000868,31.355639987521442,479.55555555555554,78.57798936631879,402.13319227430554,351.3342793782523,86.88912285698713,6449.444444444444,15.86670939127591,1737.7824571397425,1929.7777777777776,507.22222222222223,5257.777777777777,3324.4533962673336,26.293394910999254
2020-04-12,2020-04-18,-2.2999984741210944,-0.7289039441901308,25.466654459635453,8.666666666666666,-2470.0,-130.33333333333334,11.333333333333334,-10.0333251953125,4.266662597656269,230.0,36.33333333333337,364.52236599392364,-0.3333333333333333,2.6666666666666665,65.1666259765625,151.62112250427404,-0.2666727701822727,-285.0,215.55548773871527,396.66666666666663,2979.3333333333367,1425.0,795.9771321614583,-0.0888909233940909,-6.877780490451389,5.502350328282787,-257.9167683919271,26.75616794162136,1.3333638509113634,1033.9771321614583,-2.8445095486109087,176.0040283203,-254.4778781467014,11.666666666666666,949.1337076822917,-172.44833712982236,-3.333409627278409
2020-04-19,2020-04-25,1.0333328247070312,15.504438256844752,3.3,-133.0,-4814.6,-42.6,32.8,-6.95999755859375,-1.9199981689453183,819.4000000000001,-16.74000244140625,103.62008056640626,2.5599975585937615,86.8,54.7399169921875,-31.427144482433796,1.6600036621093637,36.2,-2903.7183227539117,-1040.4,281.23204101562504,615.4000000000001,425.95185058593756,-10.52441713865841,-19.907603979483284,5.212415551766718,33.03284868165851,-105.57623291015553,28.220062255859183,-197.063701171875,-34.1960754394529,-571.0412597656211,-25.74802001953125,72.27595825195326,151.34811767578125,760.2816772460885,17.46325068362045
2020-04-26,2020-05-02,-1.0,175.93315633138022,16.46667480468746,138.0,44712.0,191.66666666666666,12.666666666666666,20.433329264322918,3.899998982747396,3920.067294650608,39.599995930989586,1725.8665364583333,1.1000061035156061,33.0,448.7334052191841,72.43326144748264,6.066660563151042,324.0,2072.0004272460938,4809.067437065973,-263.9999728732639,8229.601318359375,3868.710340711806,59.857729899076126,532.142291802292,327.1952016873078,1463.3903423394593,-485.33284505208337,154.0932029893415,3344.888888888889,240.64420233832465,3943.3293660481772,2714.644239637587,240.08893839518228,8323.71048312717,1273.9987182617188,164.60864922424986
2020-05-03,2020-05-09,-1.7,-6.0255723632872105,4.2,-85.6,16281.119999999997,8.8,-26.6,-7.6,-2.2,95.3440576171875,-15.6199951171875,6.848007812500001,3.1399963378906364,-77.0,76.76004638671874,-250.79999999999998,5.379998779296875,-190.2,1195.6,545.4003295898438,974.6876953125,768.4084643554686,1026.0,-32.81799255371094,-26.10802978515625,23.026421044915914,-39.46162412106991,95.76397827148438,-21.735208203122017,2565.0,-45.191989746093746,2216.5594970703123,152.368173828125,219.6,-101.00811523437501,-1054.4797607421874,-49.60356247559189
2020-05-10,2020-05-16,-0.31999969482421875,34.739978027343746,-10.6,-168.8,42402.56,-28.8,-34.2,-5.3199951171875,-0.6799987792968807,2922.8089160156246,-25.68000488281249,1167.9998779296875,1.6800048828124887,-20.2,79.45802490234374,60.38401245117187,-7.7199951171875,-251.2,1607.0431640624927,2121.996665039062,-1058.0162011718746,3913.6972265624995,724.5833349609375,19.145625585913567,57.932908007800314,180.33906708985566,543.8208572265505,600.6156201171874,120.27756162106989,694.6199999999999,27.791982421874998,2701.998291015625,345.72796386718755,24.800048828124886,4382.335541992187,5002.5568359375,179.72152402341365
2020-05-17,2020-05-23,0.2759990692138672,-0.6039990234375,3.8,156.6,12747.24,-28.0,16.0,2.67999267578125,0.019998168945318185,821.5323266601563,10.480004882812466,725.7599999999999,4.539996337890625,128.2,205.56723676756025,105.79683134764433,-0.2,81.4,4489.201416015619,44.208017578125,270.3841259765616,1499.3885961914066,6.4319824218749995,-1.5480004882812477,173.37605468749973,-4.4799999999999995,309.12,-3.5600000000000005,-3.6840014648437505,26.783994140624998,-2.9600000000000004,-20.8,519.68,137.77204345703106,999.04,-116.0,-2.7600000000000002
2020-05-24,2020-05-30,0.7660003662109375,6.75,-19.875,-167.5,-0.0,24.25,7.5,-6.5749969482421875,-2.424999237060547,-5.343818664550781,6.500000000000028,82.5562629699707,4.625,208.5,6.246327362023294,38.13510269159451,-2.25,0.0,-2465.2486801147525,-40.85052490234375,-100.75000000000044,-0.0,-565.4497375488281,-12.824993133544954,-110.72245811461498,43.70625686645508,158.79916282650083,39.375,1.0687637329101562,-1130.8994750976562,17.4375,-309.375,-364.218807220459,95.47494888305688,-218.5312843322754,973.125,18.393722534179688
2020-05-31,2020-06-06,0.4664993286132848,-0.2943995605409041,-6.080004882812477,-14.0,224.0,-47.4,-28.0,3.3,0.4399993896484375,1581.08,-9.64000244140625,46.016015625,-0.32000122070311365,-36.8,-73.69602294921876,7.84000244140625,0.45999755859375,-16.0,691.8395507812521,-1332.92,-158.09604003906247,-150.4,-467.94,-1.7295896972715907,54.06878325194137,-6.614767138659954,-16.105535253882408,5.15197265625,4.3239770507812505,1111.7123461914064,1.74799072265625,-206.07890625000002,14.3800048828125,35.343977050781355,-2418.7168212890624,-84.63955078125001,0.5151950195431709
2020-06-07,2020-06-13,-0.5599990844726591,19.013714294414928,7.725006103515597,191.25,34664.0625,6.75,11.25,-9.949996948242216,1.4500007629394531,-350.49380111694336,-7.724998474121094,-151.44992065429688,1.2000045776367045,59.5,433.67081596376374,221.2395034027286,1.3249969482421875,181.25,103.00003051757812,-2134.350311279297,-38.62499237060547,3792.6568031311035,1014.8996887207061,13.64747261046432,-119.99497268674895,-15.436206359881908,134.26610855106264,14.574966430664062,27.72556518553756,-2113.9506225585938,-8.943729400634766,-281.56185150146484,477.6497497558594,123.60003662109375,195.13739776611328,13.249969482421875,-15.270581741351634
2020-06-14,2020-06-20,-1.5400009155273409,8.359233837872743,12.0,-67.0,-7396.8,1.8,12.6,-5.3,-1.1399993896484375,-58.239999999999995,0.43999633789063636,294.5160791015625,-1.820001220703125,50.0,111.77591796875001,161.87555429682115,-5.15999755859375,110.4,33.480151367187496,-389.75999999999993,-14.783876953125382,1236.48,184.43999999999997,2.786411279290914,9.817247021496296,93.80878081053496,13.089736669957638,134.1599365234375,-57.79197265624999,-347.3037451171875,103.199951171875,1104.2394775390624,125.47842920899392,-4.8600219726562495,94.53602539062501,319.9198486328125,3.7152360351383686
2020-06-21,2020-06-27,1.1000002861022922,2.4640008544921836,-7.2,-168.6,18444.84,-71.2,-44.2,-12.540002441406227,2.079998779296875,82.32000000000001,-8.0,-60.42,1.64000244140625,-103.0,132.72,215.51203857421842,-3.5200012207031195,-109.4,-126.15981445312501,164.64000000000001,134.4,918.96,245.78404785156206,-11.686386865228396,-52.787922363281254,55.968019409179604,88.40396118164062,46.464016113281176,29.568010253906206,309.68000000000006,51.392017822265544,1168.6404052734356,-31.51390869140625,0.6639990234375001,155.82000000000002,133.76004638671853,19.571198193356363
2020-06-28,2020-07-04,-1.400000286102292,15.333987262725298,-0.9000022888183594,-77.39998474121094,5448.953729249071,71.2000274658205,3.399999237060547,-4.239997100830078,-0.2200000762939453,-182.16,-12.859995651245129,42.64006324762945,-3.0400062561035157,-2.6,-63.14400192260734,223.45972991791075,-4.100000190734863,-70.39993286132812,-61.99941757307388,256.32005493164064,259.7719121551516,253.43975830078125,301.88785827632296,5.083964889524722,-4.067180142153402,-13.448028465272383,37.720081840523164,237.79996726989577,14.760000686645508,-1248.8483056640691,-36.899992332458055,-2632.19987220763,29.25765205991911,-5.95194726570393,165.96834358215446,-204.99950904843863,-47.150006885528775
2020-07-05,2020-07-11,2.06000061035156,3.760394109346721,-4.399997711181641,-251.00001525878906,5471.817184449266,-38.2000274658205,-5.599999237060547,-6.760002899169922,0.02000007629394531,558.7356372070312,7.519999313354492,238.4758527374509,0.46000137329102697,20.0,79.41112290651064,289.76655820609517,-1.5799985885620174,-21.800067138671874,889.5997241207864,160.92783813480287,-130.84798805236815,81.9681992185861,289.3280209350143,8.784796130367571,55.7112086837695,15.831581156162741,134.66879593962588,66.99195703123502,5.940790835574757,903.9353871155812,8.531988761905117,236.99969184884188,158.3159759216244,122.32000448606092,1488.9715578460728,252.79958129900132,21.23518669585683
2020-07-12,2020-07-18,-1.2,1.769998168945321,6.14000244140625,-13.0,-41.6,21.8,22.2,12.520001220703126,7.060000610351563,-843.6483300781249,4.5,4.048022460937709,-9.959997558593761,42.0,-149.8848281738162,263.25908784180933,1.1799987792968807,3.2,2700.759387207031,-104.832041015625,59.4,-19.9680078125,210.33602050781252,6.34839199218902,-2.367212597653392,-0.5192023437470491,-0.5808064453304115,32.56796630859391,-7.36319526366893,403.53591796874997,20.295979003906346,181.71981201171963,2.112011718750109,177.53995971679686,-59.48833007812807,592.3593872070342,1.5576070312410668
2020-07-19,2020-07-25,0.3250007629394496,0.588000183105467,-1.4,262.0,-681.2,83.0,4.2,-3.379998779296875,2.120001220703114,-23.36,1.0,-24.839978027343818,10.120001220703125,58.0,-218.7080712890625,-137.5165179687735,1.9600006103515568,-2.6,-572.879248046875,-636.5600000000001,1.4,-37.96,147.36794677734375,7.291192700192311,30.801532324254598,16.228790698237713,71.53905585944672,-56.056017456054526,28.616008911132727,653.128212890625,37.240005615232405,-466.4801452636705,139.10380746466146,29.7599609375,-13.247988281250038,-301.84009399413975,16.93438613280649
2020-07-26,2020-08-01,,5.460018768324477,22.949996948242188,18.0,-2214.0,18.0,5.0,-7.525001525878906,-0.02500152587889204,-731.25,-2.0500030517578125,-5.9062385559080965,-0.7750015258789062,157.75,-55.349945068359375,16.91248321533203,0.9750022888183523,-123.0,-1627.508544921875,-614.25,-34.85005187988281,-1107.0,513.5813541412354,2.2668922233860775,-3.6618871306999856,-1.535625629418025,7.481235504150256,-10.237524032592699,8.77502059936517,419.7370834350586,20.962564086948834,-255.93810081481746,-9.056251978836208,-48.24400329589844,127.96850204467543,-682.5016021728466,-4.631260871887173
