,ticker_name,df_reg_time,df_reg_inter_time,train_time,predict_time,full_train_time,save_results_time,years_back,df_raw_shape,df_clean_shape,df_feacheng_shape,df_dailydiff_shape,df_weeklydiff_shape,threshold_days_in_week,df_corr_shape,min_prcnt_data,df_reg_shape,predictors_number,corrs_mean,corr_threshold,corr_inter_threshold,number_of_inter,min_days_in_week_threshold,low_week_samples_dict,test_size,X_train_shape,X_test_shape,rmse_train,rmse_train_full_train,r2_train,r2_train_full_train,rmse_test,r2_test,r2_ad_nps_train,r2_ad_nps_test,alpha,alpha_full_train,given_date,exist_date_reference,last_close_price,predicted_diff,predicted_diff_full_train,next_week_price,next_week_price_full_train_,percentage_change,percentage_change_full_train,lr_class_accuracy_test,next_week_class,next_week_class_fp,next_week_class_tp,next_week_class_full_train,next_week_class_fp_full_train,next_week_class_tp_full_train
193,LZNR,6.8,0.0,0.6,0.0,0.6,0.00015091896057128906,1,"(240, 7)","(230, 7)","(230, 7)","(230, 1)","(51, 4)",1,"(373, 3)",0.8,"(50, 2)",2,0.36,0.35,0.7,0,1,{},0.15,42,8,0.7099970840053476,0.6713,0.14059926130760503,0.1327,0.42149464841858025,-0.08265980678926255,0.14059926130760503,-0.08265980678926255,0.0001,0.0001,2020-07-11,2020-07-09,40.400001525878906,-0.03255,-0.0416,40.3675,40.3584,-0.0008,-0.001,0.75,False,0.5,0.5,False,0.53,0.47
95,EMCO,13.7,0.1,12.6,0.0,1.2,0.00017595291137695312,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.6,0.35,0.7,81,1,{},0.15,43,8,16.858758445585213,16.4284,0.15798693794110918,0.1769,13.957769590329802,0.25814309789497447,0.13840523882346056,0.16541098513184627,0.0001,0.0001,2020-07-11,2020-07-09,1291.0,-1.02144,-1.4301,1289.9786,1289.5699,-0.0008,-0.0011,0.75,True,0.5,0.5,True,0.5,0.5
218,MNGN,6.9,0.0,0.9,0.0,0.6,0.00015306472778320312,1,"(240, 7)","(220, 7)","(220, 7)","(220, 1)","(48, 4)",1,"(375, 3)",0.8,"(47, 2)",2,0.41,0.35,0.7,0,1,{},0.15,40,7,15.863320095601358,15.3782,0.139438819543229,0.1712,13.085566994924013,0.2868524990737704,0.139438819543229,0.2868524990737704,0.0001,0.0001,2020-07-11,2020-07-09,1965.0,-1.4768,-1.1419,1963.5232,1963.8581,-0.0008,-0.0006,0.38,False,0.5,0.5,False,0.5,0.5
103,ECP,7.2,0.0,1.4,0.0,1.2,0.00020503997802734375,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.38,0.35,0.7,0,1,{},0.15,43,8,70.26275287890924,68.7483,0.3260091260811532,0.3411,61.27491972177642,0.409093676034478,0.3103349197109474,0.3352303855387877,0.0001,0.0001,2020-07-11,2020-07-09,7658.0,-6.39318,-7.367,7651.6068,7650.633,-0.0008,-0.001,0.62,True,0.46,0.54,True,0.45,0.55
62,BRMG,12.7,0.0,7.2,0.0,2.5,0.00017118453979492188,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 5)",5,0.59,0.35,0.7,0,1,{},0.15,43,8,15.554558110501029,15.1002,0.3753681545189741,0.3973,12.591832194192328,0.4581033619230812,0.3317891885551817,0.25489212264423666,0.0001,0.0001,2020-07-11,2020-07-09,1190.0,-0.95116,-0.5311,1189.0488,1189.4689,-0.0008,-0.0004,0.62,False,0.54,0.46,False,0.59,0.41
84,DANH,8.5,0.0,2.9,0.0,1.9,0.00021409988403320312,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 4)",4,0.44,0.35,0.7,2,1,{},0.15,43,8,32.00485781693192,29.919,0.2300586830116269,0.275,14.480893673305546,0.557648341317817,0.19424745896565598,0.4470604266472713,0.0001,0.0001,2020-07-11,2020-07-09,2274.0,-1.81698,-1.305,2272.183,2272.695,-0.0008,-0.0006,0.75,True,0.5,0.5,False,0.5,0.5
149,IBI,12.4,0.1,10.1,0.0,0.6,0.00016379356384277344,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.61,0.35,0.7,70,1,{},0.15,43,8,45.991611502526894,44.9757,0.1521505315041085,0.1489,39.56904979403198,-0.10610908618977377,0.1521505315041085,-0.10610908618977377,0.0001,0.0001,2020-07-11,2020-07-09,2689.0,-1.99415,0.604,2687.0058,2689.604,-0.0007,0.0002,0.5,False,0.52,0.48,False,0.51,0.49
136,GOHO,8.0,0.0,2.2,0.0,1.2,0.0001609325408935547,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.52,0.35,0.7,3,1,{},0.15,43,8,14.62659330371782,14.0108,0.2277540119674606,0.2851,12.029944152650861,0.1343341245423122,0.209794802943448,0.026125890110101246,0.0001,0.0001,2020-07-11,2020-07-09,962.7000122070312,-0.63982,0.999,962.0602,963.699,-0.0007,0.001,0.38,False,0.51,0.49,True,0.47,0.53
168,JBNK,15.2,0.2,30.4,0.0,1.7,0.00017690658569335938,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 4)",4,0.58,0.35,0.7,232,1,{},0.15,43,8,6.910967643076405,6.6749,0.1987087938888833,0.2445,5.367539502629976,0.38232421578641096,0.1614394354651103,0.22790526973301373,0.0001,0.0001,2020-07-11,2020-07-09,686.2999877929688,-0.51262,-0.6194,685.7874,685.6805,-0.0007,-0.0009,0.75,True,0.5,0.5,True,0.49,0.51
187,LVPR,11.8,0.1,12.1,0.0,5.4,0.00024890899658203125,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 10)",10,0.52,0.35,0.7,32,1,{},0.15,43,8,99.24751567568114,109.149,0.5191910050033686,0.4042,127.61757665045185,0.04353923879237276,0.42973816872492543,-0.9129215224152545,0.0001,0.0001,2020-07-11,2020-07-09,5719.0,-3.23408,6.1816,5715.7659,5725.1816,-0.0006,0.0011,0.38,False,0.57,0.43,False,0.5,0.5
174,KEN,6.8,0.0,1.5,0.0,0.6,0.00015878677368164062,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.69,0.35,0.7,10,1,{},0.15,43,8,85.03151621994519,85.7632,0.05321830962009644,0.3267,4770.955312883419,-888.787258873388,0.05321830962009644,-888.787258873388,0.0001,0.0001,2020-07-11,2020-07-09,6200.0,-2.97671,-7.6048,6197.0233,6192.3952,-0.0005,-0.0012,0.38,True,0.5,0.5,False,0.51,0.49
342,ZMH,13.5,0.3,51.1,0.0,4.0,0.00021696090698242188,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 8)",8,0.53,0.35,0.7,430,1,{},0.15,43,8,18.68694942512169,17.6847,0.48705147774211177,0.4751,11.43729148264719,-0.3460295296762197,0.4154772653340343,-1.3555516769333846,0.0001,0.0001,2020-07-11,2020-07-09,1288.0,-0.63445,-0.0904,1287.3656,1287.9096,-0.0005,-0.0001,0.62,True,0.48,0.52,True,0.5,0.5
36,AVER,7.1,0.0,0.7,0.0,0.6,0.00016117095947265625,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.37,0.35,0.7,0,1,{},0.15,43,8,40.311766068927994,38.3894,0.1267603805130869,0.1392,26.12815013315114,0.053833397843390474,0.1267603805130869,0.053833397843390474,0.0001,0.0001,2020-07-11,2020-07-09,2247.0,-1.23561,-3.0636,2245.7644,2243.9364,-0.0005,-0.0014,0.62,False,0.54,0.46,False,0.5,0.5
51,BEZQ,7.1,0.0,0.7,0.0,0.6,0.0001780986785888672,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.43,0.35,0.7,0,1,{},0.15,43,8,3.10857047394174,2.957,0.1876299485255435,0.185,1.9511460247715047,0.14456317213883896,0.1876299485255435,0.14456317213883896,0.0001,0.0001,2020-07-11,2020-07-09,341.0,-0.16482,-0.1981,340.8352,340.8019,-0.0005,-0.0006,0.62,False,0.5,0.5,False,0.5,0.5
54,BOLT,7.9,0.0,1.3,0.0,0.6,0.0001709461212158203,1,"(240, 7)","(233, 7)","(233, 7)","(233, 1)","(51, 4)",1,"(373, 3)",0.8,"(50, 2)",2,0.5,0.35,0.7,1,1,{},0.15,42,8,13.492554358498571,13.6031,0.21898088809861538,0.2456,14.327975688817176,0.29472120394417944,0.21898088809861538,0.29472120394417944,0.0001,0.0001,2020-07-11,2020-07-09,761.4000244140625,-0.36908,0.5383,761.0309,761.9383,-0.0005,0.0007,0.5,True,0.46,0.54,True,0.47,0.53
249,OVRS,6.8,0.0,3.4,0.0,3.3,0.00018310546875,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 6)",6,0.43,0.35,0.7,0,1,{},0.15,43,8,4.121465114261997,3.9476,0.33493561645060366,0.3275,3.0282467850798063,0.12051068739862647,0.2730691621669389,-0.31923396890206024,0.0001,0.0001,2020-07-11,2020-07-09,233.8000030517578,-0.09696,0.0488,233.703,233.8488,-0.0004,0.0002,0.5,True,0.47,0.53,True,0.49,0.51
126,GPGB,8.8,0.0,4.8,0.0,4.1,0.0002288818359375,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 7)",7,0.41,0.35,0.7,0,1,{},0.15,43,8,7.5382537560477365,7.4144,0.2679092589365195,0.2841,7.33996165547481,-0.40088215202979827,0.18278242858030092,-1.2764334970484223,0.0001,0.0001,2020-07-11,2020-07-09,794.5999755859375,-0.26639,-0.5259,794.3336,794.0741,-0.0003,-0.0007,0.75,False,0.51,0.49,True,0.5,0.5
77,CBI,7.5,0.0,0.7,0.0,0.6,0.0001590251922607422,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.44,0.35,0.7,0,1,{},0.15,43,8,1.7647771071144558,1.6815,0.16378338172575757,0.1902,1.1650395389507635,0.10389642749405636,0.16378338172575757,0.10389642749405636,0.0001,0.0001,2020-07-11,2020-07-09,82.0,-0.02719,0.1037,81.9728,82.1037,-0.0003,0.0013,0.75,True,0.5,0.5,True,0.5,0.5
195,MLTM,6.9,0.0,2.0,0.0,1.8,0.00017189979553222656,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 4)",4,0.39,0.35,0.7,0,1,{},0.15,43,8,799.2131392409357,778.0257,0.1941090296481114,0.2179,729.107796636449,0.12052143675780103,0.1566257287015118,-0.09934820405274869,0.0001,0.0001,2020-07-11,2020-07-09,61640.0,-20.37219,58.8891,61619.6278,61698.8891,-0.0003,0.001,0.62,False,0.51,0.49,True,0.47,0.53
82,CMDR,9.8,0.0,2.7,0.0,0.9,0.00015783309936523438,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.48,0.35,0.7,1,1,{},0.15,43,8,184.97774007097405,189.5466,0.21699020480179754,0.2279,214.1223258720958,0.24247341920368526,0.21699020480179754,0.24247341920368526,0.0001,0.0001,2020-07-11,2020-07-09,15000.0,-5.20775,-2.1338,14994.7922,14997.8662,-0.0003,-0.0001,0.75,True,0.5,0.5,False,0.5,0.5
288,SANO1,6.7,0.0,1.5,0.0,1.1,0.00016307830810546875,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.59,0.35,0.7,0,1,{},0.15,43,8,170.3125923444005,169.1438,0.19538330813766502,0.2251,172.73056127581944,0.2439922260570223,0.17667129204784326,0.1494912543141501,0.0001,0.0001,2020-07-11,2020-07-09,23300.0,-7.95526,-35.9164,23292.0447,23264.0836,-0.0003,-0.0015,0.38,False,0.5,0.5,False,0.5,0.5
215,MCTC,7.5,0.0,3.6,0.0,2.9,0.00025963783264160156,1,"(240, 7)","(240, 9)","(240, 9)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 6)",6,0.44,0.35,0.7,0,1,{},0.15,43,8,5.655074861833984,8.4483,0.35419879346097216,0.616,22.978917600975524,0.3986213208878141,0.29412426262013236,0.09793198133172121,0.0001,0.0001,2020-07-11,2020-07-09,394.2999877929688,-0.11012,-3.7371,394.1899,390.5629,-0.0003,-0.0095,0.75,False,0.5,0.5,False,0.59,0.41
139,HAIN,7.6,0.0,2.8,0.0,2.5,0.0001850128173828125,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 5)",5,0.39,0.35,0.7,0,1,{},0.15,43,8,4.5557374056431,4.418,0.3374017733115239,0.2749,4.126145765891988,-4.276274893494107,0.2911739900541884,-6.254877978554397,0.0001,0.0001,2020-07-11,2020-07-09,279.60000610351557,-0.04607,-0.675,279.5539,278.925,-0.0002,-0.0024,0.5,False,0.51,0.49,False,0.5,0.5
7,AICS,8.0,0.0,2.2,0.0,1.8,0.00021600723266601562,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 4)",4,0.41,0.35,0.7,0,1,{},0.15,43,8,2.9386018126533506,2.8838,0.2894061021093316,0.28,2.6023678956786633,0.12215272750882644,0.25635522313767256,-0.09730909061396686,0.0001,0.0001,2020-07-11,2020-07-09,264.0,-0.06051,-0.115,263.9395,263.885,-0.0002,-0.0004,0.38,False,0.68,0.32,False,0.55,0.45
267,POLI,8.5,0.0,6.2,0.0,3.9,0.0002040863037109375,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 8)",8,0.53,0.35,0.7,9,1,{},0.15,43,8,16.785566475840636,16.2017,0.46751588408237166,0.5063,17.449478682787056,-1.441333543470802,0.39321577488456305,-3.2723337010739035,0.0001,0.0001,2020-07-11,2020-07-09,2071.0,-0.17903,-1.1084,2070.821,2069.8916,-0.0001,-0.0005,0.62,False,0.53,0.47,False,0.59,0.41
140,MSBI,7.1,0.0,0.7,0.0,0.6,0.00018095970153808594,1,"(240, 7)","(225, 7)","(225, 7)","(225, 1)","(50, 4)",1,"(374, 3)",0.8,"(49, 2)",2,0.36,0.35,0.7,0,1,{},0.15,42,7,0.792024908460877,0.7565,0.1524108939775286,0.133,0.5689639326932967,-1.2468672561445842,0.1524108939775286,-1.2468672561445842,0.0001,0.0001,2020-07-11,2020-07-09,32.200000762939446,-0.00229,-0.0831,32.1977,32.1169,-0.0001,-0.0026,1.0,False,0.5,0.5,False,0.5,0.5
213,MRHL,7.4,0.0,1.3,0.0,0.6,0.00015425682067871094,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.57,0.35,0.7,3,1,{},0.15,43,8,0.5584557553389784,40.8077,7.86111443717985e-08,-5004.6714,0.7724753520520843,-0.8574561569310908,7.86111443717985e-08,-0.8574561569310908,0.0001,0.0001,2020-07-11,2020-07-09,47.20000076293945,-0.00568,5.7726,47.1943,52.9726,-0.0001,0.1223,0.38,False,0.5,0.5,False,0.5,0.5
263,PHOE,6.2,0.0,0.7,0.0,0.5,0.00014901161193847656,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.44,0.35,0.7,0,1,{},0.15,43,8,20.51992509047529,20.0665,0.13882382317277897,0.1903,17.493007045017805,0.3347064154683196,0.13882382317277897,0.3347064154683196,0.0001,0.0001,2020-07-11,2020-07-09,1376.0,-0.19823,0.2542,1375.8018,1376.2542,-0.0001,0.0002,0.88,True,0.5,0.5,True,0.43,0.57
48,BYSD,7.1,0.0,1.4,0.0,1.2,0.00017595291137695312,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.38,0.35,0.7,0,1,{},0.15,43,8,2385.6664338395453,2573.0874,0.2830709714157399,0.2318,3503.178200615314,-0.18429774688132383,0.2663982033091291,-0.3323349652414893,0.0001,0.0001,2020-07-11,2020-07-09,163200.0,34.96953,442.4655,163234.9695,163642.4655,0.0002,0.0027,0.62,True,0.5,0.5,True,0.5,0.5
35,SHVA,8.7,0.0,3.2,0.0,1.8,0.00017499923706054688,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 4)",4,0.53,0.35,0.7,3,1,{},0.15,43,8,8.519902112146161,9.1537,0.3275376892956784,0.4143,15.379421999136257,-0.7759082178439718,0.29626037251873316,-1.219885272304965,0.0001,0.0001,2020-07-11,2020-07-09,770.2000122070312,0.21947,4.1716,770.4195,774.3716,0.0003,0.0054,0.12,False,0.5,0.5,True,0.5,0.5
314,SNCM,8.9,0.0,3.6,0.0,0.5,0.00015115737915039062,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.55,0.35,0.7,13,1,{},0.15,43,8,2.2394255237933813,2.1676,0.17616772228432387,0.1576,1.7449726807723454,-0.2044482067299802,0.17616772228432387,-0.2044482067299802,0.0001,0.0001,2020-07-11,2020-07-09,91.5,0.02888,0.0983,91.5289,91.5983,0.0003,0.0011,0.38,False,0.51,0.49,True,0.5,0.5
216,MCRNT,7.5,0.0,4.6,0.0,4.2,0.00019788742065429688,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 8)",8,0.51,0.35,0.7,1,1,{},0.15,43,8,0.5261348518409771,4.4978,0.28390982034954193,0.8194,26.01674039774532,-0.0535689666464394,0.18399026039831523,-0.8437456916312689,0.0001,0.0001,2020-07-11,2020-07-09,391.70001220703125,0.09896,-0.7947,391.799,390.9054,0.0003,-0.002,0.5,True,0.43,0.57,True,0.45,0.55
188,LBTL,7.0,0.0,3.3,0.0,2.9,0.0001800060272216797,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 6)",6,0.41,0.35,0.7,0,1,{},0.15,43,8,23.09951601662364,21.9608,0.31683840393065377,0.335,14.88722276624023,0.4304296673777295,0.25328848801722625,0.1456445010665942,0.0001,0.0001,2020-07-11,2020-07-09,1341.0,0.40119,2.3202,1341.4012,1343.3202,0.0003,0.0017,0.62,True,0.42,0.58,True,0.46,0.54
304,SAE,6.8,0.0,1.5,0.0,1.1,0.00015807151794433594,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.45,0.35,0.7,0,1,{},0.15,43,8,20.753254648101098,19.4612,0.2259694251575668,0.2906,10.903270257915791,0.6731563364430695,0.2079687141147195,0.6323008784984532,0.0001,0.0001,2020-07-11,2020-07-09,2336.0,0.59718,0.5096,2336.5972,2336.5096,0.0003,0.0002,0.62,True,0.5,0.5,True,0.45,0.55
32,AUDC,7.7,0.0,3.6,0.0,2.5,0.0004239082336425781,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 5)",5,0.66,0.35,0.7,10,1,{},0.15,43,8,177.9552547055325,172.8071,0.13810337137813855,0.329,15841.692063596847,-3193.38457672481,0.07797104845103198,-4391.278792996613,0.0001,0.0001,2020-07-11,2020-07-09,10850.0,3.87303,12.5997,10853.873,10862.5997,0.0004,0.0012,0.38,True,0.0,1.0,True,0.48,0.52
310,SPNTC,6.3,0.0,1.8,0.0,1.6,0.0001628398895263672,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 4)",4,0.36,0.35,0.7,0,1,{},0.15,43,8,9.915269536860636,10.0478,0.2817467381165648,0.2204,11.529887420677081,-0.7804483492015033,0.24833960965687008,-1.2255604365018793,0.0001,0.0001,2020-07-11,2020-07-09,969.2999877929688,0.39066,3.9086,969.6906,973.2085,0.0004,0.004,0.25,True,0.5,0.5,True,0.41,0.59
85,DANE,8.6,0.0,1.4,0.0,0.6,0.0001590251922607422,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.7,0.35,0.7,0,1,{},0.15,43,8,352.5808006928318,347.5679,0.1092589480609345,0.1722,325.87138488713975,0.40983845904819916,0.1092589480609345,0.40983845904819916,0.0001,0.0001,2020-07-11,2020-07-09,33760.0,13.47659,-14.738,33773.4766,33745.262,0.0004,-0.0004,0.38,True,0.5,0.5,False,0.52,0.48
152,IES,8.2,0.0,1.7,0.0,0.6,0.00015807151794433594,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.48,0.35,0.7,2,1,{},0.15,43,8,274.1287521974499,255.7766,0.13810834006305528,0.2325,128.18140347264503,0.6178288439158479,0.13810834006305528,0.6178288439158479,0.0001,0.0001,2020-07-11,2020-07-09,14370.0,6.15182,25.83,14376.1518,14395.83,0.0004,0.0018,0.12,False,0.5,0.5,True,0.46,0.54
277,RMLI,8.0,0.0,10.4,0.0,9.9,0.00026917457580566406,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 15)",15,0.53,0.35,0.7,9,1,{},0.15,43,8,119.78263593830658,25736.0667,0.4219986869801713,-24128.2081,81.98700878325937,0.8328312440065511,0.24725410397417646,0.5611820155171965,0.0001,0.0001,2020-07-11,2020-07-09,19800.0,8.8492,1815.5642,19808.8492,21615.5642,0.0004,0.0917,0.62,False,0.6,0.4,True,0.22,0.78
96,EDRL,7.5,0.0,2.7,0.0,2.5,0.00018930435180664062,1,"(240, 7)","(214, 7)","(214, 7)","(214, 1)","(46, 4)",1,"(376, 3)",0.8,"(45, 5)",5,0.4,0.35,0.7,0,1,{},0.15,38,7,2.016913216338579,1.9032,0.276484157919309,0.3189,1.202693143731406,0.6047565011444234,0.2193644861760966,0.43536643020631904,0.0001,0.0001,2020-07-11,2020-07-09,96.6999969482422,0.05181,0.0417,96.7518,96.7417,0.0005,0.0004,0.57,True,0.44,0.56,True,0.5,0.5
240,ONE,6.3,0.0,2.5,0.0,2.2,0.00017881393432617188,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 5)",5,0.5,0.35,0.7,3,1,{},0.15,43,8,280.31991537295977,264.1325,0.013336165978695025,0.1523,162.71439364934733,0.7132593392273431,-0.05550084569720992,0.6057315914375967,0.0001,0.0001,2020-07-11,2020-07-09,23200.0,10.68151,5.284,23210.6815,23205.284,0.0005,0.0002,0.38,True,0.5,0.5,False,0.5,0.5
272,PLX,7.2,0.0,3.8,0.0,2.8,0.00018215179443359375,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 6)",6,0.44,0.35,0.7,0,1,{},0.15,43,8,28.13335555831425,27.5859,0.36368275447064,0.3451,25.457730481900605,0.046172506018752224,0.3044904525609321,-0.4307412409718716,0.0001,0.0001,2020-07-11,2020-07-09,1221.0,0.82203,1.8246,1221.822,1222.8246,0.0007,0.0015,0.5,False,0.5,0.5,False,0.5,0.5
134,GLPL,8.3,0.0,2.3,0.0,1.2,0.00015783309936523438,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.43,0.35,0.7,2,1,{},0.15,43,8,8.410344427864569,8.1421,0.26254221341251927,0.2543,6.58301289281594,0.10783953000912705,0.24539203232908946,-0.003680528739732125,0.0001,0.0001,2020-07-11,2020-07-09,569.7000122070312,0.41064,0.3597,570.1107,570.0597,0.0007,0.0006,0.88,True,0.48,0.52,True,0.5,0.5
191,LUDN,17.9,0.6,93.6,0.0,1.2,0.00018095970153808594,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.57,0.35,0.7,752,1,{},0.15,43,8,7.936515171440001,7.4453,0.18763707549350406,0.1811,3.8605265392282457,-0.01623733656360349,0.1687449144584693,-0.14326700363405398,0.0001,0.0001,2020-07-11,2020-07-09,413.3999938964844,0.313,0.2088,413.713,413.6088,0.0008,0.0005,0.38,False,0.55,0.45,False,0.51,0.49
289,SPNS,8.8,0.0,2.9,0.0,0.5,0.00014710426330566406,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.68,0.35,0.7,4,1,{},0.15,43,8,108.12524489257002,101.4886,0.09298869539849453,0.1306,54.877599323139506,0.5169310806035616,0.09298869539849453,0.5169310806035616,0.0001,0.0001,2020-07-11,2020-07-09,9545.0,7.19002,2.9346,9552.19,9547.9346,0.0008,0.0003,0.75,True,0.5,0.5,True,0.48,0.52
225,MZTF,9.5,0.0,5.4,0.0,1.1,0.0001652240753173828,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 3)",3,0.55,0.35,0.7,31,1,{},0.15,43,8,69.77500447850912,68.6187,0.270295335516915,0.2493,63.830349065156504,-0.5262856564267688,0.2533254595987037,-0.7170713634801149,0.0001,0.0001,2020-07-11,2020-07-09,7080.0,6.33609,12.1219,7086.3361,7092.1219,0.0009,0.0017,0.38,True,0.38,0.62,True,0.48,0.52
306,SLGN,7.4,0.0,4.2,0.0,3.3,0.00019669532775878906,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 7)",7,0.5,0.35,0.7,2,1,{},0.15,43,8,23.752069918050225,22.5535,0.30223381529008475,0.3092,15.252413494421655,0.1376345197698794,0.2210982124168388,-0.40134390537394604,0.0001,0.0001,2020-07-11,2020-07-09,1509.0,1.38898,0.4998,1510.389,1509.4998,0.0009,0.0003,0.88,True,0.46,0.54,True,0.48,0.52
311,STRS,6.3,0.0,0.7,0.0,0.5,0.00014829635620117188,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 2)",2,0.47,0.35,0.7,0,1,{},0.15,43,8,71.3470274791466,68.5949,0.07574865472352366,0.2248,57.44058756839825,0.6364507844834157,0.07574865472352366,0.6364507844834157,0.0001,0.0001,2020-07-11,2020-07-09,9770.0,8.37765,15.2676,9778.3776,9785.2676,0.0009,0.0016,0.75,True,0.44,0.56,True,0.41,0.59
159,ININ,14.7,0.1,25.8,0.0,17.6,0.0006301403045654297,1,"(240, 7)","(240, 7)","(240, 7)","(240, 1)","(52, 4)",1,"(371, 3)",0.8,"(51, 52)",52,0.53,0.35,0.7,47,1,{},0.15,43,8,0.01328102352566715,0.0,0.9999913819032521,1.0,11.798513179455208,-0.1344318718416726,0.999981360860522,-7.224631070852126,0.0001,0.0001,2020-07-11,2020-07-09,413.1000061035156,0.41772,0.4,413.5177,413.5,0.001,0.001,0.75,False,0.5,0.5,False,0.79,0.21
