first_day_in_week,last_day_in_week,ICCM_main_symb_weekly_mean_diff,PRGO.TA_weekly_mean_diff_-0.4_INT_CAMT.TA_weekly_mean_diff_-0.38_corr_0.94,PZOL.TA_weekly_mean_diff_-0.38_INT_PMCN.TA_weekly_mean_diff_-0.41_corr_0.81,ENRG.TA_weekly_mean_diff_-0.37,ICCM.TA_weekly_mean_diff_-0.37,ICCM.TA_weekly_mean_diff_-0.37_INT_PRGO.TA_weekly_mean_diff_-0.4_corr_0.85,PRGO.TA_weekly_mean_diff_-0.4_INT_ENRG.TA_weekly_mean_diff_-0.37_corr_0.93,PRGO.TA_weekly_mean_diff_-0.4_INT_PZOL.TA_weekly_mean_diff_-0.38_corr_0.86,PZOL.TA_weekly_mean_diff_-0.38_INT_ICCM.TA_weekly_mean_diff_-0.37_corr_0.89,PZOL.TA_weekly_mean_diff_-0.38_INT_JBNK.TA_weekly_mean_diff_-0.4_corr_0.91,CAMT.TA_weekly_mean_diff_-0.38,ENRG.TA_weekly_mean_diff_-0.37_INT_CAMT.TA_weekly_mean_diff_-0.38_corr_0.93,ICCM.TA_weekly_mean_diff_-0.37_INT_PMCN.TA_weekly_mean_diff_-0.41_corr_0.83,PZOL.TA_weekly_mean_diff_-0.38,CAMT.TA_weekly_mean_diff_-0.38_INT_PZOL.TA_weekly_mean_diff_-0.38_corr_0.9,JBNK.TA_weekly_mean_diff_-0.4,JBNK.TA_weekly_mean_diff_-0.4_INT_PRGO.TA_weekly_mean_diff_-0.4_corr_0.92,PRGO.TA_weekly_mean_diff_-0.4,PRGO.TA_weekly_mean_diff_-0.4_INT_PLCR.TA_weekly_mean_diff_-0.36_corr_0.89,CAMT.TA_weekly_mean_diff_-0.38_INT_PLCR.TA_weekly_mean_diff_-0.36_corr_0.92,ENRG.TA_weekly_mean_diff_-0.37_INT_PMCN.TA_weekly_mean_diff_-0.41_corr_0.84,ICCM.TA_weekly_mean_diff_-0.37_INT_ENRG.TA_weekly_mean_diff_-0.37_corr_0.87,ICCM.TA_weekly_mean_diff_-0.37_INT_JBNK.TA_weekly_mean_diff_-0.4_corr_0.9,PMCN.TA_weekly_mean_diff_-0.41,PMCN.TA_weekly_mean_diff_-0.41_INT_BCNV.TA_weekly_mean_diff_-0.36_corr_0.78,PMCN.TA_weekly_mean_diff_-0.41_INT_CAMT.TA_weekly_mean_diff_-0.38_corr_0.85,PMCN.TA_weekly_mean_diff_-0.41_INT_JBNK.TA_weekly_mean_diff_-0.4_corr_0.84,PZOL.TA_weekly_mean_diff_-0.38_INT_ENRG.TA_weekly_mean_diff_-0.37_corr_0.89,PLCR.TA_weekly_mean_diff_-0.36_INT_PMCN.TA_weekly_mean_diff_-0.41_corr_0.82,PLCR.TA_weekly_mean_diff_-0.36_INT_BCNV.TA_weekly_mean_diff_-0.36_corr_0.84,PRGO.TA_weekly_mean_diff_-0.4_INT_PMCN.TA_weekly_mean_diff_-0.41_corr_0.84,ICCM.TA_weekly_mean_diff_-0.37_INT_PLCR.TA_weekly_mean_diff_-0.36_corr_0.86,BCNV.TA_weekly_mean_diff_-0.36_INT_PZOL.TA_weekly_mean_diff_-0.38_corr_0.87,CAMT.TA_weekly_mean_diff_-0.38_INT_BCNV.TA_weekly_mean_diff_-0.36_corr_0.88,ENRG.TA_weekly_mean_diff_-0.37_INT_BCNV.TA_weekly_mean_diff_-0.36_corr_0.9,PLCR.TA_weekly_mean_diff_-0.36_INT_JBNK.TA_weekly_mean_diff_-0.4_corr_0.9,PLCR.TA_weekly_mean_diff_-0.36_INT_PZOL.TA_weekly_mean_diff_-0.38_corr_0.89,JBNK.TA_weekly_mean_diff_-0.4_INT_CAMT.TA_weekly_mean_diff_-0.38_corr_0.93,PLCR.TA_weekly_mean_diff_-0.36_INT_ENRG.TA_weekly_mean_diff_-0.37_corr_0.92,ENRG.TA_weekly_mean_diff_-0.37_INT_JBNK.TA_weekly_mean_diff_-0.4_corr_0.95
2019-10-06,2019-10-12,0.0,10053.333333333332,230.5556403266051,13.866678873697916,-0.16666666666666666,-21.666666666666664,1802.668253580729,-10833.333333333332,13.888888888888888,-436.1114501953125,77.33333333333333,1072.3564995659722,0.46111128065321016,-83.33333333333333,-6444.444444444443,5.23333740234375,680.3338623046875,130.0,545.9996032714856,324.79976399739655,-38.36449232314596,-2.311113145616319,-0.872222900390625,-2.766667683919261,-2397.778659396693,-213.95563422308953,-14.478905470110426,-1155.5565728081597,-11.619995829261205,3639.9973551432377,-359.66679890950394,-0.6999994913736995,-72222.22222222222,67022.22222222222,12017.78835720486,21.980001118965497,-349.99974568684974,404.71142578125,58.240008951785796,72.56900919601321
2019-10-13,2019-10-19,-0.1999994913736979,377.7777777777777,1760.0002712673588,-1.9666748046875,0.0,0.0,-557.2245279947916,75555.55555555556,0.0,746.6634114583334,1.3333333333333333,-2.6222330729166665,0.0,266.6666666666667,355.55555555555554,2.79998779296875,793.3298746744791,283.3333333333333,2493.332756890188,11.733330620659709,-12.980055711542548,-0.0,0.0,6.600001017252595,4268.000657823344,8.800001356336793,18.479922281888598,-524.4466145833334,58.07999552408633,5690.6653510199585,1870.0002882215683,0.0,172444.44444444444,862.2222222222222,-1271.7830403645833,24.639886881535226,2346.666124131942,3.7333170572916665,-17.306734280039848,-5.506665445864201
2019-10-20,2019-10-26,-0.8,-5026.666666666667,28.66622924805095,7.866658528645833,-0.1999994913736979,17.333289252387154,-681.7770724826389,-37266.66666666667,-85.9997812906901,-14.329833984375,58.0,456.2661946614583,-0.013333095974911658,430.0,24940.0,-0.0333251953125,2.88818359375,-86.66666666666667,-468.0003526475695,313.2002360026042,0.5244358995309224,-1.5733277045397294,0.006665022112429142,0.06666564941407198,-16.666412353517995,3.866607666016175,-0.0022216457873585997,3382.663167317708,0.3599947780992106,-1350.0010172526042,-5.7776896158862385,-1.0799980672179825,-107500.0,-14500.0,-1966.6646321614583,-0.17995619028806686,2322.0017496744795,-1.932861328125,42.479988064203,-0.26215793192386627
2019-10-27,2019-11-02,0.7400001525878892,-285.6,2419.1997070312486,4.14000244140625,-0.8,27.200000000000003,-140.7600830078125,-8160.0,-192.0,-1137.6005859375,8.4,34.776020507812504,-8.063999023437495,240.0,2016.0,-4.74000244140625,161.1600830078125,-34.0,32.6399169921875,-8.063979492187501,41.731219555661056,-3.3120019531250002,3.792001953125,10.079998779296869,-3487.6795776367167,84.6719897460937,-47.77921882323918,993.6005859375,-9.676774218752975,332.15915527343753,-342.7199584960935,0.7679980468750001,-83040.0,-2906.4,-1432.4408447265625,4.550390771478415,-230.3994140625,-39.8160205078125,-3.974392236322165,-19.62362167969346
2019-11-03,2019-11-09,0.039999389648438924,9385.199999999999,314.87919921875,2.5599975585937726,0.7400001525878892,-146.52003021240205,-506.879516601567,32472.0,-121.36002502441383,-272.23959960937503,-47.4,-121.34388427734481,-1.4207966796867522,-164.0,7773.599999999999,1.65999755859375,-328.6795166015625,-198.0,388.080725097654,92.90417358398383,-4.915182812511964,1.8943985839840156,1.2283984466548987,-1.9199951171875,587.5185058593751,91.0077685546875,-3.1871872070431713,-419.8395996093787,3.763197460919597,599.7611206054653,380.15903320312503,-1.4504030090337507,50184.0,14504.4,-783.3592529296944,-3.2536012939363532,321.44060058593567,-78.68388427734375,-5.017604589834825,4.249589697271623
2019-11-10,2019-11-16,-0.37999954223632815,-2790.4,277.6806518554667,-9.219995117187523,0.039999389648438924,-8.719866943359685,2009.95893554688,38804.0,-7.119891357422128,39.159130859375004,12.8,-118.01593750000029,-0.06239919433370409,-178.0,-2278.4,-0.2199951171875,47.958935546875004,-218.0,933.0397338867213,-54.78398437500015,14.383226147442986,-0.36879417724908803,-0.008799670413136796,-1.5600036621093636,496.0811645507776,-19.968046874999857,0.3431931884586786,1641.159130859379,6.676813769526749,1361.03961181641,340.08079833984124,-0.17119733886793911,56604.0,-4070.4,2931.9584472656325,0.9415788330137755,761.8397827148458,-2.8159375000000004,39.46156784668585,2.0283539062738467
2019-11-17,2019-11-23,-0.4,-554.4,1.0,8.8,-0.37999954223632815,-10.639987182617189,246.40000000000003,280.0,-3.7999954223632812,-3.4000244140625,-19.8,-174.24,-0.037999954223632816,10.0,-198.0,-0.34000244140625,-9.520068359375001,28.0,-56.0,39.6,0.8800000000000001,-3.343995971679688,0.129200772093609,0.1,4.0,-1.9800000000000002,-0.034000244140625004,88.0,-0.2,-80.0,2.8000000000000003,0.7599990844726563,400.0,-792.0,352.0,0.6800048828125,-20.0,6.73204833984375,-17.6,-2.9920214843750004
2019-11-24,2019-11-30,0.37999954223632815,6960.8,-186.56038818359252,7.6,-0.4,-61.6,1170.3999999999999,-16324.0,42.400000000000006,655.080517578125,45.2,343.52,-0.7040014648437455,-106.0,-4791.200000000001,-6.1800048828125,-951.7207519531249,154.0,991.7603759765625,291.08811035156253,13.376027832031163,-3.04,2.472001953125,1.7600036621093635,21.12004394531236,79.55216552734323,-10.876831225603748,-805.5999999999999,11.334427880868242,77.280029296875,271.04056396484197,-2.5760009765625003,-1272.0,542.4000000000001,91.19999999999999,-39.79924653321505,-682.6402587890625,-279.33622070312504,48.944018554687496,-46.968037109375
2019-12-01,2019-12-07,-0.4,-561.6,14.280041503906638,-3.580004882812477,0.37999954223632815,6.839991760253906,-64.44008789062458,-612.0,-12.919984436035158,-250.920166015625,-31.2,111.69615234374928,-0.15960027160589085,-34.0,1060.8,7.3800048828125,132.840087890625,18.0,-41.76002197265645,72.38403808593785,1.503606420904429,-1.3604002166725608,2.8043984771706167,-0.4200012207031364,247.80072021485046,13.104038085937855,-3.099611059576357,121.72016601562422,0.9744033447280838,1368.8007202148503,-7.560021972656455,-0.8815994018549143,20060.0,18408.0,2112.2028808593614,-17.121620336920106,78.88004150390663,-230.25615234375,8.305615698248134,-26.420453515648674
2019-12-08,2019-12-14,0.020000457763671875,6812.0,1428.4792968749935,4.9,-0.4,-104.80000000000001,1283.8000000000002,-150912.0,230.4,-1958.3999999999999,26.0,127.4,0.9919995117187455,-576.0,-14976.0,3.4,890.8,262.0,-115.28063964843153,-11.440063476561908,-12.151994018554632,-1.9600000000000002,-1.36,-2.4799987792968636,-1423.5192993163996,-64.47996826171845,-8.431995849609336,-2822.4,1.0912055175750832,-252.56140136717443,-649.7596801757783,0.17600097656249092,-330624.0,14924.0,2812.6000000000004,-1.4960083007811726,253.4414062499869,88.39999999999999,-2.1560119628905134,16.66
2019-12-15,2019-12-21,2.2199996948242187,-533.6,248.40032958984324,-0.6,0.020000457763671875,-0.9200210571289062,27.599999999999998,4140.0,-1.8000411987304688,-271.799560546875,11.6,-6.96,-0.05520133667159814,-90.0,-1044.0,3.0199951171875,-138.919775390625,-46.0,110.40000000000026,-27.840000000000064,1.6560021972656216,-0.012000274658203124,0.060401284787803884,-2.7600036621093693,-215.2802856445308,-32.016042480468684,-8.335197582989913,54.0,6.624008789062502,-187.20000000000044,126.96016845703099,-0.048001098632812614,-7020.0,904.8,-46.8,-7.247988281250017,216.0000000000005,35.031943359375,1.4400000000000033,-1.8119970703125
2019-12-22,2019-12-28,1.679999542236328,-458.8,366.6001586914055,12.680004882812478,2.2199996948242187,-164.27997741699218,-938.3203613281233,-9620.0,288.59996032714844,764.400634765625,6.2,78.61603027343736,6.260401849364849,130.0,806.0,5.8800048828125,-435.120361328125,-74.0,47.359954833984794,-3.9679962158203477,35.7576292480527,28.149606970213302,13.053609045408665,2.8200012207031193,-851.640368652342,17.484007568359342,16.581620947271553,1648.400634765622,-1.804799060057861,193.27981567382983,-208.68009033203083,-1.4207984497072301,-39260.0,-1872.4,-3829.361474609368,-3.7631995361298656,-83.19992065429761,36.4560302734375,-8.115195385739264,74.55849062502371
2019-12-29,2020-01-04,-0.579998779296875,-387.20000000000005,419.0398681640637,10.4,1.679999542236328,-295.67991943359374,-1830.4,-19008.0,181.43995056152343,-527.04052734375,2.2,22.880000000000003,6.5183961730962805,108.0,237.60000000000002,-4.8800048828125,858.880859375,-176.0,-904.639892578127,11.30799865722659,40.35198730468762,17.47199523925781,-8.198405969236045,3.879998779296886,-620.7998046875018,8.53599731445315,-18.934412988275344,1123.2,19.943191357422723,-822.3999023437518,-682.879785156252,8.6351966217044,-17280.0,-352.0,-1664.0,-25.0832221191377,555.1199340820325,-10.736010742187501,53.45599365234387,-50.75205078125
2020-01-05,2020-01-11,1.179998779296875,-1996.8000000000002,591.9202392578147,16.6,-0.579998779296875,45.239904785156256,-1294.8000000000002,15288.0,113.67976074218751,-1564.08095703125,25.6,424.96000000000004,1.7515970214828915,-196.0,-5017.6,7.9800048828125,-622.440380859375,-78.0,199.67980957031426,-65.53593750000059,-50.13202026367207,-9.627979736328127,-4.6283930908143525,-3.0200012207031364,-36.240014648437636,-77.3120312500003,-24.099624487310738,-3253.6000000000004,7.731195751950242,-30.71997070312527,235.56009521484464,1.4847954589873684,-2352.0,307.20000000000005,199.20000000000002,-20.428793017566385,501.75952148437943,204.288125,-42.49595947265663,132.4680810546875
2020-01-12,2020-01-18,0.6400009155273437,45395.200000000004,-771.6404663085981,11.0,1.179998779296875,774.07919921875,7216.0,-250592.0,-450.7595336914062,-496.6,69.2,761.2,2.383598974607898,-382.0,-26434.4,1.3,852.8000000000001,656.0,-341.1208007812425,-35.98408447265546,22.2200134277345,12.979986572265624,1.5339984130859374,2.0200012207031364,-149.4800903320321,139.78408447265704,2.6260015869140774,-4202.0,-1.0504031005874106,38.48009033203041,1325.1208007812575,-0.6136008056625589,28268.0,-5120.8,-814.0,-0.6760015869140478,198.6404663085894,89.96000000000001,-5.72001342773425,14.3
2020-01-19,2020-01-25,-1.3,285.6,126.39990234375091,-1.4,0.6400009155273437,2.560003662109375,-5.6,-160.0,-25.60003662109375,-34.39990234375,71.4,-99.96000000000001,-2.0224013305641857,-40.0,-2856.0,0.85999755859375,3.439990234375,4.0,12.080004882812455,215.62808715820233,4.423996582031282,-0.8960012817382812,0.5503992248512805,-3.1599975585937727,56.87995605468791,-225.62382568359538,-2.7175901855528553,56.0,-9.543196484372054,-54.36002197265605,-12.639990234375091,1.9328035461436883,720.0,-1285.2,25.2,2.5971936767548227,-120.80004882812455,61.40382568359376,-4.228001708984359,-1.20399658203125
2020-01-26,2020-02-01,0.18000030517578125,11599.2,1714.96215820311,1.4,-1.3,140.4,-151.2,95472.0,1149.2,618.8,-107.4,-150.35999999999999,2.522003173828103,-884.0,94941.6,-0.7,75.6,-108.0,602.640197753905,599.2921966552723,-2.716003417968726,-1.8199999999999998,0.9099999999999999,-1.940002441406233,620.8007812499945,208.35626220702943,1.358001708984363,-1237.6,10.825217175297322,1785.6005859374964,209.52026367187315,7.254002380371079,282880.0,34368.0,-448.0,3.906001281738273,4932.721618652334,75.17999999999999,-7.812002563476546,-0.9799999999999999
2020-02-02,2020-02-08,-1.0,193.60000000000002,76.80000000000001,-2.0,0.18000030517578125,7.920013427734375,-88.0,8448.0,34.56005859375,-1839.3585937500002,4.4,-8.8,0.0720001220703125,192.0,844.8000000000001,-9.57999267578125,-421.519677734375,44.0,-101.19999999999999,-10.12,-0.8,-0.3600006103515625,-1.7244016052223743,0.4,81.60000000000001,1.7600000000000002,-3.8319970703125,-384.0,-0.9199999999999999,-469.2,17.6,-0.41400070190429683,39168.0,897.6,-408.0,22.033983154296873,-441.59999999999997,-42.151967773437505,4.6,19.1599853515625
2020-02-09,2020-02-15,-0.040000915527340905,564.0,3012.3190185546905,6.4,-1.0,20.0,-128.0,10720.0,536.0,-1372.15869140625,-28.2,-180.48000000000002,5.619998168945318,-536.0,15115.199999999999,2.55999755859375,-51.199951171875,-20.0,-17.600036621093636,-24.816051635742024,-35.96798828125004,-6.4,-2.55999755859375,-5.619998168945318,977.8796813964854,158.48394836425797,-14.38718159180136,-3430.4,-4.945608679195838,-153.12031860351462,112.39996337890636,-0.8800018310546818,93264.0,4906.8,-1113.6000000000001,2.252802539058015,-471.68098144530944,-72.19193115234374,5.632011718749964,16.383984375
2020-02-16,2020-02-22,-1.2000000000000028,212.0,2437.7993774414062,3.8,-0.040000915527340905,-0.8000183105468182,76.0,10200.0,-20.400466918943863,-877.2037353515625,10.6,40.279999999999994,-0.19120432739144694,510.0,5406.0,-1.72000732421875,-34.400146484375,20.0,-0.4000244140623863,-0.21201293945306474,18.163995361328123,-0.15200347900389544,0.06880186768248188,4.779998779296875,1672.9995727539062,50.66798706054687,-8.221632910147308,1938.0,-0.09560581054535772,-7.0004272460917605,95.5999755859375,0.0008000671397891779,178500.0,3710.0,1330.0,0.03440224610268092,-10.200622558590851,-18.23207763671875,-0.07600463867185339,-6.536027832031249
2020-02-23,2020-02-29,-0.375,59384.0,2504.359442138672,-13.0,-1.2000000000000028,624.0000000000015,6760.0,475280.0,1096.8000000000027,6398.0,-114.2,1484.6000000000001,3.287999267578133,-914.0,104378.8,-7.0,3640.0,-520.0,-291.2003173828125,-63.952069702148435,35.61999206542969,15.600000000000037,8.40000000000002,-2.7399993896484376,915.1597961425781,312.9079302978516,19.179995727539062,11882.0,-1.5344013305660336,-187.04020385742186,1424.7996826171875,-0.6720007324218765,305276.0,38142.8,4342.0,-3.920004272460937,-511.8405578613281,799.4,-7.280007934570312,91.0
2020-03-01,2020-03-07,-3.8999996185302734,-8951.25,-3605.063343048088,-9.75,-0.375,-144.375,-3753.75,-212712.5,207.1875,4613.369941711426,-23.25,226.6875,-2.4468755722045845,-552.5,12845.625,-8.349990844726562,-3214.7464752197266,385.0,-3041.500587463379,183.67503547668457,-63.618764877319194,3.65625,3.131246566772461,6.525001525878892,-3441.9383049011158,-151.70628547668423,-54.4837030029156,5386.875,-51.54752201080544,4167.250804901123,2512.1255874633734,2.96250057220459,291443.75,12264.375,5143.125,65.96494041441474,4364.750843048096,194.13728713989258,77.02501487731934,81.41241073608398
2020-03-08,2020-03-14,-1.4599998474121094,57332.5,18938.752651214574,-57.0,-3.8999996185302734,3149.249691963196,46027.5,1403031.25,6776.24933719635,57945.6356048584,-71.0,4047.0,42.510001792907076,-1737.5,123362.5,-33.350006103515625,26930.129928588867,-807.5,4683.499383926392,411.7999458312988,621.3000869750969,222.2999782562256,130.06501108169323,-10.900001525878892,16186.502265930154,773.9001083374013,363.5151174163907,99037.5,63.22000053405637,8612.998867034912,8801.751232147206,22.61999481201201,2580187.5,105435.0,84645.0,193.4300099563552,10077.4986743927,2367.8504333496094,330.5999565124512,1900.9503479003906
2020-03-15,2020-03-21,0.8799995422363281,-26493.6,4998.721240234368,19.6,-1.4599998474121094,-388.3599594116211,5213.6,-270256.0,1483.359844970703,18938.24248046875,-99.6,-1952.16,7.183201031493946,-1016.0,101193.59999999999,-18.64000244140625,-4958.240649414062,266.0,-452.2,169.32,-96.43202392578114,-28.615997009277347,27.21440072021447,-4.920001220703119,177.1200439453123,490.03212158203064,91.70883476562787,-19913.600000000002,8.364002075195302,61.199999999999996,-1308.7203247070297,2.481999740600586,36576.0,3585.6,-705.6,31.688004150390622,1727.2,1856.5442431640624,-33.32,-365.3440478515625
2020-03-22,2020-03-28,1.8,-6148.0,2048.0,-1.0,0.8799995422363281,-51.039973449707034,58.0,-37120.0,563.19970703125,7104.0,106.0,-106.0,2.8159985351562504,640.0,67840.0,11.1,-643.8,-58.0,-551.0,1007.0,-3.2,-0.8799995422363281,9.767994918823241,3.2,1312.0,339.20000000000005,35.52,-640.0,30.400000000000002,3895.0,-185.60000000000002,8.359995651245118,262400.0,43460.0,-410.0,105.45,6080.0,1176.6,-9.5,-11.1
2020-03-29,2020-04-04,2.100001017252602,2390.4,1080.0,-0.4,1.8,-597.6,132.8,-99600.0,540.0,3408.0029296875,-7.2,2.8800000000000003,6.48,300.0,-2160.0,11.360009765625,-3771.5232421875,-332.0,-2005.2808105468748,-43.488017578124996,-1.4400000000000002,-0.7200000000000001,20.448017578125,3.6,388.8,-25.92,40.89603515625,-120.0,21.744008789062498,652.320263671875,-1195.2,10.872004394531249,32400.0,-777.6,-43.2,68.61448671877383,1812.000732421875,-81.7920703125,-2.4160009765625,-4.54400390625
2020-04-05,2020-04-11,-1.900000254313149,68243.33333333334,405.337456597203,38.666666666666664,2.100001017252602,1239.000600179035,22813.333333333332,597866.6666666667,2128.00103081597,7971.547309027777,115.66666666666667,4472.444444444444,0.8400089518270151,1013.3333333333334,117208.8888888889,7.866658528645833,4641.328531901041,590.0,1710.9963989257926,335.4326273600283,15.466824001735377,81.20003933376726,16.519990912535103,0.4000040690103977,488.0049641926852,46.267137315536004,3.1466954209736815,39182.22222222222,1.1600093586990756,3537.9925537109607,236.00240071613464,6.089990132643564,1236266.6666666667,141113.33333333334,47173.33333333333,22.81326171879982,2938.6604817708526,909.910169813368,112.1330973307299,304.17746310763886
2020-04-12,2020-04-18,3.259999847412109,-8926.666666666666,2608.004421657966,24.333333333333332,-1.9000002543131487,-652.3334206475143,8354.444444444443,-373088.8888888889,2064.6669430202883,-5541.995578342014,-26.0,-632.6666666666666,4.560008341472347,-1086.6666666666667,28253.333333333336,5.099995930989583,1750.99860297309,343.3333333333333,480.66806369356334,-36.40010579426985,-58.400099012586345,-46.233339521619946,-9.68999356587623,-2.400004069010398,1456.0024685329747,62.400105794270345,-12.240010986311471,-26442.222222222223,-3.360015462256023,-849.3358018662964,-824.0013970269032,-2.6600080871591625,659244.4444444445,15773.333333333332,-14762.22222222222,7.140015055321791,-1521.3377549912784,-132.59989420572916,34.06676567925255,124.09990098741318
2020-04-19,2020-04-25,0.3333333333333333,-320.0,56.16025390624882,-17.8,3.2599998474121095,-65.19999694824219,356.0,-2080.0,339.0399841308594,1256.3205078125,16.0,-284.8,1.7604078765865045,104.0,1664.0,12.0800048828125,-241.60009765625,-20.0,27.200073242187273,-21.760058593749818,-9.612043457031048,-58.02799728393555,39.38081407470629,0.5400024414062387,29.160131835936888,8.640039062499818,6.523232128918034,-1851.2,-0.7344052978604816,-73.44019775390564,-10.800048828124773,-4.433611730956436,5616.0,864.0,-961.2,-16.428850878923992,-141.44038085937382,193.280078125,24.208065185546673,-215.0240869140625
2020-04-26,2020-05-02,-0.2,22143.333333333336,-1577.2222222222222,33.333333333333336,0.3333333333333333,81.11111111111111,8111.111111111112,135455.55555555556,185.55555555555554,-1799.891153971354,91.0,3033.3333333333335,-0.9444444444444444,556.6666666666666,50656.666666666664,-3.23333740234375,-786.7787679036459,243.33333333333334,1670.889383951823,624.8668518066406,-94.44444444444446,11.11111111111111,-1.0777791341145833,-2.8333333333333335,-1596.1111111111113,-257.83333333333337,9.161122639973959,18555.555555555555,-19.45556131998698,3868.223368326823,-689.4444444444445,2.2888895670572915,313588.8888888889,51263.333333333336,18777.77777777778,-22.202256741002202,3822.445576985677,-294.23370361328125,228.88895670572919,-107.77791341145834
2020-05-03,2020-05-09,-1.4599998474121094,-1302.4,28.239569091800888,-7.2,-0.2,8.8,316.8,-31064.0,-141.20000000000002,494.2,29.6,-213.12,-0.007999877929688638,706.0,20897.600000000002,0.7,-30.799999999999997,-44.0,78.3199462890625,-52.687963867187506,-0.28799560546879094,1.4400000000000002,-0.13999999999999999,0.039999389648443184,-22.399658203128183,1.1839819335939183,0.027999572753910226,-5083.2,-0.07119886474684893,996.79931640625,-1.7599731445315001,0.35599975585937504,-395360.0,-16576.0,4032.0,-1.2459991455078123,-1256.6791381835938,20.72,12.8159912109375,-5.04
2020-05-10,2020-05-16,1.4599998474121094,-393.59999999999997,1999.1994018554742,3.2,-1.4599998474121094,70.07999267578126,-153.60000000000002,47040.0,1430.7998504638672,5782.0,8.2,26.24,2.9783987976075235,-980.0,-8035.999999999999,-5.9,283.20000000000005,-48.0,33.599999999999994,-5.739999999999999,-6.527998046875019,-4.6719995117187505,8.613999099731446,-2.039999389648443,1052.6396850585966,-16.727994995117232,12.035996398925816,-3136.0,1.42799957275391,361.2,97.91997070312527,1.0219998931884766,505680.0,-4231.2,-1651.2,4.13,686.0,-48.379999999999995,-2.2399999999999998,-18.880000000000003
2020-05-17,2020-05-23,-0.5499992370605469,28906.8,945.1196777343765,30.8,1.4599998474121094,318.2799667358399,6714.400000000001,57552.0,385.43995971679686,1452.0,132.6,4084.08,5.226797671508984,264.0,35006.4,5.5,1199.0,218.0,1325.4397338867186,806.2078381347656,110.26396240234392,44.96799530029297,8.029999160766602,3.5799987792968806,-343.6798828125005,474.70783813476635,19.689993286132843,8131.2,21.766388208009335,-583.6798828125,780.43973388672,8.87679729003925,-25344.0,-12729.599999999999,-2956.8,33.43999328613281,1605.119677734375,729.3,187.26396240234374,169.4
2020-05-24,2020-05-30,-0.3000007629394531,843.75,-349.18721199035645,-2.5,-0.5499992370605469,24.74996566772461,112.5,16987.5,207.62471199035645,2047.9386520385742,-18.75,46.875,-0.5087488746648887,-377.5,7078.125,-5.4250030517578125,244.12513732910156,-45.0,88.87493133544922,37.03122138977051,-2.312498092651367,1.3749980926513672,2.9837475395179354,0.9249992370605469,39.31246757507324,-17.343735694885254,-5.018123683927115,943.75,-1.826872081757756,-83.93743515014648,-41.62496566772461,1.0862476539623458,-16043.75,-796.875,-106.25,10.714372749323957,745.5619239807129,101.71880722045898,4.937496185302734,13.562507629394531
2020-05-31,2020-06-06,-0.22499942779541196,336.0,-399.83970947265624,9.2,-0.3000007629394531,-4.80001220703125,147.2,3808.0,-71.40018157958984,518.841162109375,21.0,193.2,0.5040009155264124,238.0,4998.0,2.1800048828125,34.880078125,16.0,-6.07998046875,-7.979974365234375,-15.455988769531247,-2.7600070190429684,-0.654003128055483,-1.679998779296875,-127.67990722656249,-35.279974365234374,-3.6624055419862267,2189.6,0.6383974853530525,-28.879907226562498,-26.87998046875,0.11399992370512335,18088.0,1596.0,699.1999999999999,-0.8283991943299769,-90.43970947265625,45.7801025390625,-3.4959887695312495,20.056044921874996
2020-06-07,2020-06-13,-0.4200004577636705,30305.0,-222.81184196472373,20.5,-0.22499942779541193,65.24983406066946,-5945.0,83375.0,64.68733549118093,-1926.249122619629,-104.5,-2142.25,-0.17437404155862465,-287.5,30043.75,6.6999969482421875,-1942.9991149902344,-290.0,1247.0008850097615,449.3503189086899,15.887453079223778,-4.612488269805945,-1.5074954795854985,0.7749977111816477,-222.81184196472373,-80.98726081848218,5.19248229981172,-5893.75,-3.332492523186394,1236.250877380367,-224.74933624267783,0.9674982261640297,82656.25,30043.75,-5893.75,-28.81000732420934,1236.250877380367,-700.1496810913086,-88.15006256103487,137.34993743896484
2020-06-14,2020-06-20,-0.4799995422363296,4032.7999999999997,60.800000000000004,-4.4,-0.42000045776367045,-59.640065002441204,-624.8000000000001,21584.0,-63.84006958007791,-884.6392578125,28.4,-124.96000000000001,-0.1680001831054682,152.0,4316.8,-5.8199951171875,-826.439306640625,142.0,1550.640173339842,310.1280346679684,-1.7600000000000002,1.84800201416015,2.444400613401077,0.4,-65.60000000000001,11.36,-2.3279980468750003,-668.8000000000001,4.368000488281246,-1790.8802001953106,56.800000000000004,-4.586405511475148,-24928.0,-4657.599999999999,721.6,-63.554353784173664,1659.8401855468733,-165.287861328125,-48.0480053710937,25.607978515625003
2020-06-21,2020-06-27,-11.566200304031373,1012.0,426.8791503906276,-17.6,-0.47999954223632957,21.1199798583985,774.4000000000001,20416.0,222.71978759765693,-501.11660156249997,-23.0,404.8,0.4415986999520141,-464.0,10672.0,1.07999267578125,-47.519677734374994,-44.0,205.03989257812498,107.17994384765625,16.1919677734376,8.447991943359401,-0.5183959899935886,-0.9199981689453182,252.0794982910172,21.15995788574232,-0.9935912841931046,8166.400000000001,4.287189221195903,1276.8393310546874,40.479919433594,2.2367966949474134,127136.0,6302.0,4822.400000000001,-5.0327632324397555,2162.2388671874996,-24.83983154296875,82.01595703125,-19.00787109375
