first_day_in_week,last_day_in_week,BRIL_main_symb_weekly_mean_diff,PMCN.TA_weekly_mean_diff_-0.4_INT_BRIL.TA_weekly_mean_diff_-0.44_corr_0.86,ENRG.TA_weekly_mean_diff_-0.4_INT_CAMT.TA_weekly_mean_diff_-0.41_corr_0.95,JBNK.TA_weekly_mean_diff_-0.46,PRGO.TA_weekly_mean_diff_-0.42_INT_PZOL.TA_weekly_mean_diff_-0.37_corr_0.88,BCNV.TA_weekly_mean_diff_-0.4_INT_FNTS.TA_weekly_mean_diff_-0.42_corr_0.76,ENRG.TA_weekly_mean_diff_-0.4_INT_FNTS.TA_weekly_mean_diff_-0.42_corr_0.79,PZOL.TA_weekly_mean_diff_-0.37_INT_FNTS.TA_weekly_mean_diff_-0.42_corr_0.78,BCNV.TA_weekly_mean_diff_-0.4_INT_ICCM.TA_weekly_mean_diff_-0.38_corr_0.85,PMCN.TA_weekly_mean_diff_-0.4_INT_PZOL.TA_weekly_mean_diff_-0.37_corr_0.81,JBNK.TA_weekly_mean_diff_-0.46_INT_PMCN.TA_weekly_mean_diff_-0.4_corr_0.86,BCNV.TA_weekly_mean_diff_-0.4_INT_PZOL.TA_weekly_mean_diff_-0.37_corr_0.88,CAMT.TA_weekly_mean_diff_-0.41_INT_PMCN.TA_weekly_mean_diff_-0.4_corr_0.86,PLCR.TA_weekly_mean_diff_-0.39_INT_ICCM.TA_weekly_mean_diff_-0.38_corr_0.87,BCNV.TA_weekly_mean_diff_-0.4_INT_JBNK.TA_weekly_mean_diff_-0.46_corr_0.89,CAMT.TA_weekly_mean_diff_-0.41_INT_ICCM.TA_weekly_mean_diff_-0.38_corr_0.89,PLCR.TA_weekly_mean_diff_-0.39_INT_PZOL.TA_weekly_mean_diff_-0.37_corr_0.9,BRIL.TA_weekly_mean_diff_-0.44_INT_PRGO.TA_weekly_mean_diff_-0.42_corr_0.92,ENRG.TA_weekly_mean_diff_-0.4_INT_BCNV.TA_weekly_mean_diff_-0.4_corr_0.91,BRIL.TA_weekly_mean_diff_-0.44_INT_ENRG.TA_weekly_mean_diff_-0.4_corr_0.94,JBNK.TA_weekly_mean_diff_-0.46_INT_PRGO.TA_weekly_mean_diff_-0.42_corr_0.93,PLCR.TA_weekly_mean_diff_-0.39_INT_ENRG.TA_weekly_mean_diff_-0.4_corr_0.93,PRGO.TA_weekly_mean_diff_-0.42_INT_CAMT.TA_weekly_mean_diff_-0.41_corr_0.96
2019-09-22,2019-09-28,0.0,0.0179998779296875,162.2719140625,4.0,-4960.0,-2921.2024536132735,-20.099606237783973,-135.16011352539027,-26.799591064453125,-11.159924316406249,-0.7199951171875,83080.0,-3.167978515625,0.04519932250957925,5360.0,-0.35199462890625005,-140.12003784179652,8.0,12354.79345703125,-0.92199951171875,-320.0,-20.83719459228212,-1408.0
2019-09-29,2019-10-05,-4.833333333333333,-0.0,494.7257843017578,-4.25,-41250.0,-9213.75,-37.537559509277344,731.25,803.2503604888916,-341.25022888183594,19.337512969970703,-70875.0,584.6753921508789,-0.8075042533891853,4016.25,109.22504901885986,71.25034332275284,-0.0,3638.2557678222656,-0.0,2337.5,-3.657523422269096,70675.0
2019-10-06,2019-10-12,-7.199991861979168,13.372227138943096,1072.3564995659722,5.23333740234375,-10833.333333333332,-4679.999118381084,-74.88005181205368,449.99991522895044,-144.44444444444443,230.5556403266051,-14.478905470110426,-72222.22222222222,-213.95563422308953,-0.6999994913736995,4535.55908203125,-12.888888888888888,-349.99974568684974,-628.3333333333333,12017.78835720486,-67.02228122287326,680.3338623046875,58.240008951785796,10053.333333333332
2019-10-13,2019-10-19,-2.800008138020833,-47.519953613272904,-2.6222330729166665,2.79998779296875,75555.55555555556,-409.55423990885413,1.2455567084252834,-168.88834635416669,0.0,1760.0002712673588,18.479922281888598,172444.44444444444,8.800001356336793,0.0,1810.6587727864583,0.0,2346.666124131942,-2039.9976942274304,-1271.7830403645833,14.160042588909468,793.3298746744791,-17.306734280039848,377.7777777777777
2019-10-20,2019-10-26,-1.6333414713541667,-0.18666436088584534,456.2661946614583,-0.0333251953125,-37266.66666666667,1241.6674296061174,-39.07109469941085,-2135.667978922522,49.99987284342448,28.66622924805095,-0.0022216457873585997,-107500.0,3.866607666016175,-1.0799980672179825,8.331298828125,-11.599970499674479,2322.0017496744795,242.66737196180557,-1966.6646321614583,-22.02670789923933,2.88818359375,42.479988064203,-5026.666666666667
2019-11-17,2019-11-23,2.84000244140625,-0.1633341471354167,-174.24,-0.34000244140625,280.0,110.40002441406227,24.2880053710937,27.600006103515568,-15.199981689453125,1.0,-0.034000244140625004,400.0,-1.9800000000000002,0.7599990844726563,-13.60009765625,7.523990936279297,-20.0,-45.73356119791667,352.0,-14.373404947916669,-9.520068359375001,-17.6,-554.4
2019-11-24,2019-11-30,-0.05999755859375,4.998414697274533,343.52,-6.1800048828125,-16324.0,-11.040014648437431,-6.992009277343707,97.52012939453064,-4.800000000000001,-186.56038818359252,-10.876831225603748,-1272.0,79.55216552734323,-2.5760009765625003,-74.16005859375,-18.080000000000002,-682.6402587890625,437.36037597656247,91.19999999999999,21.5840185546875,-951.7207519531249,48.944018554687496,6960.8
2019-12-01,2019-12-07,0.75999755859375,0.025199047848582953,111.69615234374928,7.3800048828125,-612.0,2218.400360107422,13.460820544436487,127.84002075195312,-224.1997299194336,14.280041503906638,-3.099611059576357,20060.0,13.104038085937855,-0.8815994018549143,-4354.202880859375,-11.855985717773438,78.88004150390663,-1.0799560546875,2112.2028808593614,0.2147915527224527,132.840087890625,8.305615698248134,-561.6
2019-12-08,2019-12-14,5.02000732421875,-1.8847930175810965,127.4,3.4,-150912.0,-2387.8403503417935,-20.38400299072263,2396.160351562497,-229.60000000000002,1428.4792968749935,-8.431995849609336,-330624.0,-64.47996826171845,0.17600097656249092,1951.6,-10.4,253.4414062499869,199.11936035156248,2812.6000000000004,3.723988037109375,890.8,-2.1560119628905134,6812.0
2019-12-15,2019-12-21,4.65999755859375,-13.855238598659607,-6.96,3.0199951171875,4140.0,-34.31995239257857,0.26399963378906594,39.59994506835989,1.5600357055664062,248.40032958984324,-8.335197582989913,-7020.0,-32.016042480468684,-0.048001098632812614,235.559619140625,0.23200531005859373,216.0000000000005,-230.92033691406252,-46.8,-3.01200439453125,-138.919775390625,1.4400000000000033,-533.6
2019-12-22,2019-12-28,-5.25999755859375,13.14119880370793,78.61603027343736,5.8800048828125,-9620.0,-380.52018432617183,15.976813891604513,163.80007934570312,-670.439907836914,366.6001586914055,16.581620947271553,-39260.0,17.484007568359342,-1.4207984497072301,-1775.761474609375,13.763998107910156,-83.19992065429761,-344.8398193359375,-3829.361474609368,59.08879179686297,-435.120361328125,-8.115195385739264,-458.8
2019-12-29,2020-01-04,1.8,-20.40878410644835,22.880000000000003,-4.8800048828125,-19008.0,-624.0,40.56,421.2,-268.7999267578125,419.0398681640637,-18.934412988275344,-17280.0,8.53599731445315,8.6351966217044,780.80078125,3.695998992919922,555.1199340820325,925.7595703125,-1664.0,-54.703974609375,858.880859375,53.45599365234387,-387.20000000000005
2020-01-05,2020-01-11,3.6199951171875,-5.436002197265646,424.96000000000004,7.9800048828125,15288.0,19.200000000000003,26.560000000000002,-313.6,-6.9599853515625005,591.9202392578147,-24.099624487310738,-2352.0,-77.3120312500003,1.4847954589873684,95.76005859374999,-14.847968750000001,501.75952148437943,-140.4,199.20000000000002,29.880000000000003,-622.440380859375,-42.49595947265663,-1996.8000000000002
2020-01-12,2020-01-18,0.0,7.312394555658143,761.2,1.3,-250592.0,287.1199096679692,-42.67998657226569,1482.1595336914086,-87.31990966796874,-771.6404663085981,2.6260015869140774,28268.0,139.78408447265704,-0.6136008056625589,-96.2,81.65591552734375,198.6404663085894,2374.716796875,-814.0,39.8199462890625,852.8000000000001,-5.72001342773425,45395.200000000004
2020-01-19,2020-01-25,-7.4,-0.0,-99.96000000000001,0.85999755859375,-160.0,7.920043945312295,0.616003417968734,17.600097656249545,-11.520016479492186,126.39990234375091,-2.7175901855528553,720.0,-225.62382568359538,1.9328035461436883,-15.4799560546875,45.69606536865235,-120.80004882812455,0.0,25.2,-0.0,3.439990234375,-4.228001708984359,285.6
2020-01-26,2020-02-01,1.6666666666666667,14.356018066406124,-150.35999999999999,-0.7,95472.0,6.399414062501819,-0.027997436523445458,17.678381347661276,416.0,1714.96215820311,1.358001708984363,282880.0,208.35626220702943,7.254002380371079,224.0,139.62,4932.721618652334,799.2,-448.0,-10.36,75.6,-7.812002563476546,11599.2
2020-02-16,2020-02-22,-4.2,7.966664632161459,40.279999999999994,-1.72000732421875,10200.0,2177.0004272460938,23.636004638671874,3172.2006225585938,-14.000320434569316,2437.7993774414062,-8.221632910147308,178500.0,50.66798706054687,0.0008000671397891779,-602.0025634765625,-0.4240097045898136,-10.200622558590851,33.333333333333336,1330.0,6.333333333333333,-34.400146484375,-0.07600463867185339,212.0
2020-02-23,2020-02-29,-4.699996948242216,11.50799743652344,1484.6000000000001,-7.0,475280.0,360.7195922851581,14.039984130859448,987.1188842773489,400.800000000001,2504.359442138672,19.179995727539062,305276.0,312.9079302978516,-0.6720007324218765,2338.0,137.04000000000033,-511.8405578613281,2184.0,4342.0,54.6,3640.0,-7.280007934570312,59384.0
2020-03-01,2020-03-07,-21.850006103515586,-30.667487258906593,226.6875,-8.349990844726562,-212712.5,2874.875402450558,53.1375074386596,3011.1254215240438,197.8125,-3605.063343048088,-54.4837030029156,291443.75,-151.70628547668423,2.96250057220459,4404.620170593262,8.71875,4364.750843048096,-1809.498825073253,5143.125,45.824970245361605,-3214.7464752197266,77.02501487731934,-8951.25
2020-03-08,2020-03-14,-6.44000244140625,238.16509986878296,4047.0,-33.350006103515625,1403031.25,5494.501132965088,210.90004348754883,6428.7513256073,5791.499433517456,18938.752651214574,363.5151174163907,2580187.5,773.9001083374013,22.61999481201201,49524.7590637207,276.8999729156494,10077.4986743927,17643.879928588834,84645.0,1245.4503479003881,26930.129928588867,330.5999565124512,57332.5
2020-03-29,2020-04-04,-5.299997965494792,-23.1840087890625,2.8800000000000003,11.360009765625,-99600.0,1166.3999999999994,-4.319999999999998,3239.999999999998,194.4,1080.0,40.89603515625,32400.0,-25.92,10.872004394531249,1226.8810546875,-12.96,1812.000732421875,2138.080810546875,-43.2,2.5760009765625003,-3771.5232421875,-2.4160009765625,2390.4
2020-04-05,2020-04-11,-2.366668701171875,-2.1200207519447463,4472.444444444444,7.866658528645833,597866.6666666667,3375.328369140648,106.97762044270907,2803.551432291686,2562.001241048174,405.337456597203,3.1466954209736815,1236266.6666666667,46.267137315536004,6.089990132643564,9597.323404947916,242.9001176622176,2938.6604817708526,-3126.9987996419272,47173.33333333333,-204.93325466579861,4641.328531901041,112.1330973307299,68243.33333333334
2020-04-12,2020-04-18,13.34000244140625,5.680014512812053,-632.6666666666666,5.099995930989583,-373088.8888888889,3275.999382866759,-131.39997524685353,5867.998894585514,1152.6668209499767,2608.004421657966,-12.240010986311471,659244.4444444445,62.400105794270345,-2.6600080871591625,-3093.9975314670137,49.400006612141866,-1521.3377549912784,-812.5562540690104,-14762.22222222222,-57.58893839518229,1750.99860297309,34.06676567925255,-8926.666666666666
2020-04-19,2020-04-25,9.366658528645852,7.2036338867245595,-284.8,12.0800048828125,-2080.0,61.55996704101594,-20.29198913574229,118.5599365234381,176.0399917602539,56.16025390624882,6.523232128918034,5616.0,8.640039062499818,-4.433611730956436,652.320263671875,52.15999755859375,-141.44038085937382,-266.800048828125,-961.2,-237.45204345703127,-241.60009765625,24.208065185546673,-320.0
2020-04-26,2020-05-02,1.4,-26.538865831163246,3033.3333333333335,-3.23333740234375,135455.55555555556,93.88888888888889,5.555555555555555,92.77777777777777,187.77777777777777,-1577.2222222222222,9.161122639973959,313588.8888888889,-257.83333333333337,2.2888895670572915,-1821.446736653646,30.333333333333332,3822.445576985677,2279.220241970491,18777.77777777778,312.22195095486177,-786.7787679036459,228.88895670572919,22143.333333333336
2020-05-03,2020-05-09,8.580004882812489,0.05599914550782045,-213.12,0.7,-31064.0,2721.598632812503,34.99198242187504,-3431.158276367192,112.0,28.239569091800888,0.027999572753910226,-395360.0,1.1839819335939183,0.35599975585937504,-392.0,-5.920000000000001,-1256.6791381835938,-61.599999999999994,4032.0,-10.08,-30.799999999999997,12.8159912109375,-1302.4
2020-05-10,2020-05-16,-1.420001220703125,-17.503204724118138,26.24,-5.9,47040.0,-72.23968505859375,0.447998046875,-137.19940185546875,753.3599212646485,1999.1994018554742,12.035996398925816,505680.0,-16.727994995117232,1.0219998931884766,3044.4,-11.971998748779296,686.0,-411.84023437499945,-1651.2,27.456015624999964,283.20000000000005,-2.2399999999999998,-393.59999999999997
2020-05-17,2020-05-23,6.775001525878906,-5.083602636717267,4084.08,5.5,57552.0,414.72011718749997,-133.05603759765623,-1140.4803222656249,-140.1599853515625,945.1196777343765,19.689993286132843,-25344.0,474.70783813476635,8.87679729003925,-528.0,193.5959797668457,1605.119677734375,-309.5602661132812,-2956.8,-43.73603759765625,1199.0,187.26396240234374,28906.8
2020-05-24,2020-05-30,0.65999755859375,6.266871242522029,46.875,-5.4250030517578125,16987.5,18.062467575073242,-1.0624980926513672,-160.43721199035645,-23.374967575073242,-349.18721199035645,-5.018123683927115,-16043.75,-17.343735694885254,1.0862476539623458,-230.56262969970703,10.312485694885254,745.5619239807129,-304.8750686645508,-106.25,-16.937503814697266,244.12513732910156,4.937496185302734,843.75
2020-05-31,2020-06-06,-1.8499984741210935,-1.1087950927764176,193.2,2.1800048828125,3808.0,422.56004638671874,51.15200561523437,1323.280145263672,-22.800057983398435,-399.83970947265624,-3.6624055419862267,18088.0,-35.279974365234374,0.11399992370512335,165.68037109374998,-6.300016021728515,-90.43970947265625,10.5599609375,699.1999999999999,6.071977539062499,34.880078125,-3.4959887695312495,336.0
2020-06-07,2020-06-13,0.620001220703125,-1.4337445831333884,-2142.25,6.6999969482421875,83375.0,438.4368419647217,-31.262453079223633,438.4368419647217,64.68733549118093,-222.81184196472373,5.19248229981172,82656.25,-80.98726081848218,0.9674982261640297,-1926.249122619629,23.512440204620546,1236.250877380367,536.4995574951172,-5893.75,-37.92496871948242,-1942.9991149902344,-88.15006256103487,30305.0
2020-06-14,2020-06-20,1.95999755859375,0.24800048828125001,-124.96000000000001,-5.8199951171875,21584.0,-157.439599609375,-4.223989257812501,145.91962890625,68.88007507324195,60.800000000000004,-2.3279980468750003,-24928.0,11.36,-4.586405511475148,954.4791992187501,-11.92801300048824,1659.8401855468733,88.04017333984375,721.6,-2.7280053710937504,-826.439306640625,-48.0480053710937,4032.7999999999997
2020-06-21,2020-06-27,-100.68299999237058,-1.803194165043544,404.8,1.07999267578125,20416.0,158.91966552734377,10.207978515625001,269.11943359375005,131.5198745727543,426.8791503906276,-0.9935912841931046,127136.0,21.15995788574232,2.2367966949474134,-295.91799316406247,11.03998947143558,2162.2388671874996,-86.239892578125,4822.400000000001,-34.49595703125,-47.519677734374994,82.01595703125,1012.0
