first_day_in_week,last_day_in_week,FNTS_main_symb_weekly_mean_diff,ENRG.TA_weekly_mean_diff_-0.36,FNTS.TA_weekly_mean_diff_-0.38_INT_JBNK.TA_weekly_mean_diff_-0.38_corr_0.79,FNTS.TA_weekly_mean_diff_-0.38,FNTS.TA_weekly_mean_diff_-0.38_INT_ENRG.TA_weekly_mean_diff_-0.36_corr_0.77,JBNK.TA_weekly_mean_diff_-0.38,MCRNT.TA_weekly_mean_diff_-0.41,KTOV.TA_weekly_mean_diff_-0.43,JBNK.TA_weekly_mean_diff_-0.38_INT_ENRG.TA_weekly_mean_diff_-0.36_corr_0.95
2020-01-26,2020-02-01,-3.3600006103515625,1.4,0.013998718261722729,-0.019998168945318185,-0.027997436523445458,-0.7,-4.799999237060558,-0.6199951171875,-0.9799999999999999
2020-02-02,2020-02-08,-3.720001220703125,-2.0,32.1887812377885,-3.3600006103515625,6.720001220703125,-9.57999267578125,-1.5999984741210824,0.8399963378906363,19.1599853515625
2020-02-09,2020-02-15,6.220001220703125,6.4,-9.52319404296577,-3.720001220703125,-23.8080078125,2.55999755859375,0.2000007629394304,-3.559997558593767,16.383984375
2020-02-16,2020-02-22,-1.0799987792968806,3.8,-10.69844765625894,6.220001220703125,23.636004638671874,-1.72000732421875,-1.0,-2.780001831054682,-6.536027832031249
2020-02-23,2020-02-29,-5.450000762939446,-13.0,7.559991455078164,-1.0799987792968806,14.039984130859448,-7.0,2.5999984741211053,-3.3600006103515567,91.0
2020-03-01,2020-03-07,-3.700000762939453,-9.75,45.50745647429716,-5.450000762939446,53.1375074386596,-8.349990844726562,-4.000000953674316,-1.6499977111816477,81.41241073608398
2020-03-08,2020-03-14,-2.420001220703125,-57.0,123.39504802704323,-3.700000762939453,210.90004348754883,-33.350006103515625,-12.99999713897705,-26.075000762939453,1900.9503479003906
2020-03-15,2020-03-21,-0.05999755859375,19.6,45.10882866211236,-2.420001220703125,-47.43202392578126,-18.64000244140625,-13.000001907348638,1.1800003051757812,-365.3440478515625
2020-03-22,2020-03-28,10.799999999999995,-1.0,-0.665972900390625,-0.05999755859375,0.05999755859375,11.1,-12.79999923706055,0.059999084472659094,-11.1
2020-03-29,2020-04-04,2.766662597656269,-0.4,122.68810546874992,10.799999999999994,-4.319999999999998,11.360009765625,4.399999618530282,4.039999389648434,-4.54400390625
2020-04-05,2020-04-11,-5.399998982747406,38.666666666666664,21.764389919738125,2.766662597656269,106.97762044270907,7.866658528645833,2.00000127156576,-2.2666651407877603,304.17746310763886
2020-04-12,2020-04-18,1.1399993896484433,24.333333333333332,-27.539972839359656,-5.399998982747405,-131.39997524685353,5.099995930989583,2.99999872843424,5.699999491373698,124.09990098741318
2020-04-19,2020-04-25,0.16666666666666666,-17.8,13.771198193356463,1.1399993896484433,-20.29198913574229,12.0800048828125,3.6000003814697323,-3.679998779296878,-215.0240869140625
2020-04-26,2020-05-02,-4.859997558593756,33.333333333333336,-0.5388895670572916,0.16666666666666666,5.555555555555555,-3.23333740234375,1.9999980926513483,2.4666646321614727,-107.77791341145834
2020-05-03,2020-05-09,0.1399993896484375,-7.2,-3.4019982910156292,-4.859997558593756,34.99198242187504,0.7,2.200000762939459,2.160000610351557,-5.04
2020-05-10,2020-05-16,-4.320001220703125,3.2,-0.8259963989257812,0.1399993896484375,0.447998046875,-5.9,-2.799999237060541,1.9600006103515626,-18.880000000000003
2020-05-17,2020-05-23,0.4249992370605469,30.8,-23.760006713867185,-4.320001220703125,-133.05603759765623,5.5,3.0,9.0,169.4
2020-05-24,2020-05-30,5.560000610351564,-2.5,-2.305622158048209,0.4249992370605469,-1.0624980926513672,-5.4250030517578125,0.4999995231628418,-0.15000152587890625,13.562507629394531
2020-05-31,2020-06-06,-1.5249977111816406,9.2,12.120828479006885,5.560000610351563,51.15200561523437,2.1800048828125,14.399999618530268,-4.239999389648437,20.056044921874996
2020-06-07,2020-06-13,0.95999755859375,20.5,-10.217480010993313,-1.5249977111816406,-31.262453079223633,6.6999969482421875,9.00000095367433,-2.5999984741210938,137.34993743896484
2020-06-14,2020-06-20,-0.579998779296875,-4.4,-5.587181103527546,0.95999755859375,-4.223989257812501,-5.8199951171875,3.2000007629394305,-0.320001220703125,25.607978515625003
2020-06-21,2020-06-27,-33.65680000782013,-17.6,-0.6263944336026906,-0.579998779296875,10.207978515625001,1.07999267578125,25.199595642089854,41.0,-19.00787109375
2020-06-28,2020-07-04,32.45680000782013,-269.65599994659425,5096.7433810015,-33.65680000782013,9075.758061111279,-151.43279752731323,-4.499997329711914,-2.4800004959106445,40834.76244193779
2020-07-05,2020-07-11,0.1,262.45599994659426,4408.69794384673,32.45680000782013,8518.48190111906,135.83279752731323,1.240402603149414,-11.44000072479248,35650.13270057427
2020-07-12,2020-07-18,7.260000610351563,10.4,0.395999755859375,0.1,1.04,3.95999755859375,-2.060003662109375,-6.139996337890625,41.183974609375
2020-07-19,2020-07-25,-3.4249992370605535,2.0,6.388835986331106,7.260000610351563,14.520001220703126,0.8800048828125,7.9,-0.06000366210936363,1.760009765625
