first_day_in_week,last_day_in_week,ADGR_main_symb_weekly_mean_diff,OVRS.TA_weekly_mean_diff_0.4,ISCD.TA_weekly_mean_diff_0.41,LDER.TA_weekly_mean_diff_0.41,MLTM.TA_weekly_mean_diff_0.41,PCBT.TA_weekly_mean_diff_0.48,PHOE.TA_weekly_mean_diff_0.41,SHOM.TA_weekly_mean_diff_0.43_INT_OPAL.TA_weekly_mean_diff_0.45_corr_0.78,ALRPR.TA_weekly_mean_diff_0.52_INT_BSEN.TA_weekly_mean_diff_0.43_corr_0.7,HLMS.TA_weekly_mean_diff_0.42,MTRX.TA_weekly_mean_diff_0.42,RLCO.TA_weekly_mean_diff_0.36,SHOM.TA_weekly_mean_diff_0.43,BSEN.TA_weekly_mean_diff_0.43,IBI.TA_weekly_mean_diff_0.43,SNEL.TA_weekly_mean_diff_0.36_INT_KNFM.TA_weekly_mean_diff_0.46_corr_0.71,ZUR.TA_weekly_mean_diff_0.42_INT_OPAL.TA_weekly_mean_diff_0.45_corr_0.73,ZUR.TA_weekly_mean_diff_0.42_INT_SHOM.TA_weekly_mean_diff_0.43_corr_0.7,JBNK.TA_weekly_mean_diff_0.44,OPAL.TA_weekly_mean_diff_0.45,BIOV.TA_weekly_mean_diff_0.46,KNFM.TA_weekly_mean_diff_0.46,ZUR.TA_weekly_mean_diff_0.42_INT_MNRV.TA_weekly_mean_diff_0.37_corr_0.74,ZUR.TA_weekly_mean_diff_0.42,ALRPR.TA_weekly_mean_diff_0.52,MMAN.TA_weekly_mean_diff_0.39_INT_OPAL.TA_weekly_mean_diff_0.45_corr_0.78,MMAN.TA_weekly_mean_diff_0.39_INT_ZUR.TA_weekly_mean_diff_0.42_corr_0.72,FIBIH.TA_weekly_mean_diff_0.41,FIBIH.TA_weekly_mean_diff_0.41_INT_ALRPR.TA_weekly_mean_diff_0.52_corr_0.71,ZUR.TA_weekly_mean_diff_0.42_INT_ISCD.TA_weekly_mean_diff_0.41_corr_0.73,MNRV.TA_weekly_mean_diff_0.37_INT_OPAL.TA_weekly_mean_diff_0.45_corr_0.8,MNRV.TA_weekly_mean_diff_0.37_INT_SHOM.TA_weekly_mean_diff_0.43_corr_0.75,SANO1.TA_weekly_mean_diff_0.36
2020-04-05,2020-04-11,-13.233327229817707,4.0666656494140625,-1.3666585286458712,1.5333340962727864,553.3333333333334,2.3333333333333335,7.666666666666667,26.293394910999254,4252.444444444444,-3.4666646321614585,93.0,20.0,11.599995930989584,-34.666666666666664,66.33333333333333,658.4891493055538,78.57798936631879,402.13319227430554,7.866658528645833,2.266672770182273,-4.799997965494801,15.43333943684892,50844.444444444445,34.666666666666664,-122.66666666666667,6.875578681110451,105.15562608506943,65.33333333333333,-8014.222222222222,-47.377495659723536,3324.4533962673336,17013.32736545139,176.66666666666666
2020-04-12,2020-04-18,2.64000244140625,1.3333333333333333,-19.666666666666668,0.1999994913736979,-1210.0,-0.3333333333333333,11.333333333333334,-3.333409627278409,-2470.0,-4.833333333333333,2.6666666666666665,-43.666666666666664,12.5,8.666666666666666,14.666666666666666,2979.3333333333367,5.502350328282787,-257.9167683919271,5.099995930989583,-0.2666727701822727,4.266662597656269,36.33333333333337,-13342.894151475695,-20.633341471354168,-285.0,-0.7289039441901308,-56.39767408577971,-190.66666666666666,54340.0,405.789048936632,-172.44839138453634,8083.333333333333,643.3333333333334
2020-04-19,2020-04-25,24.73332722981771,1.220001220703125,-1.6199951171875,0.7200004577636705,896.0,2.5599975585937615,32.8,17.46325068362045,-4814.6,-0.020001220703125,86.8,36.2,10.52000732421875,-133.0,37.2,281.23204101562504,5.212415551766718,33.03284868165851,12.0800048828125,1.6600036621093637,-1.9199981689453183,-16.74000244140625,1438.1211181640626,3.14000244140625,36.2,15.504438256844752,29.327630468755924,94.2,3410.0400000000004,-5.086788623034955,760.2816772460885,4818.163354492187,446.0
2020-04-26,2020-05-02,-3.35999755859375,3.8333282470703125,10.699991861979166,2.366666158040367,880.0,1.1000061035156061,12.666666666666666,164.60864922424986,44712.0,15.800008138020834,33.0,-33.666666666666664,27.133321126302082,138.0,43.333333333333336,-263.9999728732639,327.1952016873078,1463.3903423394593,-3.23333740234375,6.066660563151042,3.899998982747396,39.599995930989586,11325.999145507812,53.933329264322914,324.0,175.93315633138022,1564.0665486653645,163.33333333333334,52920.0,577.086184217698,1273.9987182617188,5697.9974365234375,-26.666666666666668
2020-05-03,2020-05-09,-15.1,-6.27999877929687,6.44000244140625,-0.7599998474121094,380.0,3.1399963378906364,-26.6,-49.60356247559189,16281.119999999997,-2.820001220703125,-77.0,-16.8,-9.2199951171875,-85.6,-52.0,974.6876953125,23.026421044915914,-39.46162412106991,0.7,5.379998779296875,-2.2,-15.6199951171875,-838.8809570312501,4.2800048828125,-190.2,-6.0255723632872105,-4.793584570288658,-104.8,19932.96,27.56324189454317,-1054.4797607421874,1807.11904296875,-294.0
2020-05-10,2020-05-16,1.779998779296875,2.5800018310546817,-2.84000244140625,-0.7400001525878906,0.0,1.6800048828124887,-34.2,179.72152402341365,42402.56,-3.620001220703125,-20.2,-21.8,-23.2800048828125,-168.8,-9.8,-1058.0162011718746,180.33906708985566,543.8208572265505,-5.9,-7.7199951171875,-0.6799987792968807,-25.68000488281249,15137.27841796875,-23.35999755859375,-251.2,34.739978027343746,105.11998901367188,-135.8,34112.96,66.34245009765029,5002.5568359375,15085.443164062499,-78.0
2020-05-17,2020-05-23,7.32500457763669,5.039999389648438,14.8,0.3,472.0,4.539996337890625,16.0,-2.7600000000000002,12747.24,1.3,128.2,18.0,13.8,156.6,-25.6,270.3841259765616,-4.4799999999999995,309.12,5.5,-0.2,0.019998168945318185,10.480004882812466,12992.0,22.4,81.4,-0.6039990234375,67.64789062499999,62.6,5095.64,331.52,-116.0,8004.0,270.0
2020-05-24,2020-05-30,-12.240002441406226,-5.974998474121101,-11.875,-1.5249996185302752,-692.5,4.625,7.5,18.393722534179688,-0.0,-8.224998474121108,208.5,39.0,-8.17498779296875,-167.5,-43.0,-100.75000000000044,43.70625686645508,158.79916282650083,-5.4250030517578125,-2.25,-2.424999237060547,6.500000000000028,8401.313819885254,-19.425003051757812,0.0,6.75,58.27500915527344,-17.5,-0.0,230.67191123962402,973.125,3535.6822204589844,-5.0
2020-05-31,2020-06-06,-9.25,1.0799987792968806,-17.9,0.37999954223632953,384.0,-0.32000122070311365,-28.0,0.5151950195431709,224.0,2.7200012207031365,-36.8,-22.8,1.1199951171875,-14.0,-0.8,-158.09604003906247,-6.614767138659954,-16.105535253882408,2.1800048828125,0.45999755859375,0.4399993896484375,-9.64000244140625,2645.9208984375,-14.3800048828125,-16.0,-0.2943995605409041,9.203238232433469,-49.8,796.8,257.40208740234374,-84.63955078125001,-206.0791015625,-12.0
2020-06-07,2020-06-13,-1.820001220703125,-0.22499847412110086,0.975006103515625,-0.125,-325.0,1.2000045776367045,11.25,-15.270581741351634,34664.0625,-0.8250045776367188,59.5,18.25,-11.524993896484375,191.25,13.75,-38.62499237060547,-15.436206359881908,134.26610855106264,6.6999969482421875,1.3249969482421875,1.4500007629394531,-7.724998474121094,-116.49993896484375,-11.649993896484375,181.25,19.013714294414928,-167.17748352047022,-4.5,-815.625,-11.358815154992044,13.249969482421875,-115.24993896484375,5.0
2020-06-14,2020-06-20,0.64000244140625,1.5799987792968806,-4.1800048828125,0.059999847412109376,960.0,-1.820001220703125,12.6,3.7152360351383686,-7396.8,-2.120001220703125,50.0,-12.2,-0.72000732421875,-67.0,-14.2,-14.783876953125382,93.80878081053496,13.089736669957638,-5.8199951171875,-5.15999755859375,-1.1399993896484375,0.43999633789063636,1127.1603027343751,-18.1800048828125,110.4,8.359233837872743,29.45174106448889,-10.8,-1192.3200000000002,75.99250917971135,319.9198486328125,44.640454101562504,-8.0
2020-06-21,2020-06-27,4.379998779296875,-1.8600006103515625,-10.04000244140625,-0.2,-588.0,1.64000244140625,-44.2,19.571198193356363,18444.84,-0.13999633789063637,-103.0,-9.4,-5.55999755859375,-168.6,-0.8,134.4,55.968019409179604,88.40396118164062,1.07999267578125,-3.5200012207031195,2.079998779296875,-8.0,604.2,-15.9,-109.4,2.4640008544921836,11.129999999999999,-81.8,8948.92,159.63603881835937,133.76004638671853,211.2799072265625,-270.0
2020-06-28,2020-07-04,-9.6,-4.279998779296875,1.0800048828125,0.18000030517578125,-1012.0,-3.04000244140625,3.4,-47.15,5448.960000000001,-1.3,-2.6,3.4,11.5,-77.4,-20.4,259.77195068359396,-13.44802001953125,37.72005615234375,-10.14000244140625,-4.1,-0.21999816894531818,-12.859997558593761,164.000244140625,3.2800048828125,-70.4,15.333959960937499,-12.267186230421066,76.8,-5406.72,3.5424212890863416,-204.99999999999997,575.0,-64.0
2020-07-05,2020-07-11,-0.920001220703125,1.5,-3.64000244140625,-0.18000030517578125,-1072.0,0.45999755859376135,-5.6,21.23518745116897,5471.8,-5.580001831054676,20.0,1.8,-13.44000244140625,-251.0,22.8,-130.84802124023437,15.831580053716955,134.6687588378787,-5.45999755859375,-1.5799987792968806,0.019998168945318185,7.520001220703125,1603.19921875,-10.0199951171875,-21.8,3.760404809564365,23.84763730466366,-141.8,3091.2400000000002,36.47280668944121,252.7998046875009,2150.400390625,98.0
2020-07-12,2020-07-18,-5.220001220703125,-0.08000183105468181,12.5,0.3400001525878906,236.0,-9.959997558593761,22.2,1.5576070312410668,-41.6,2.939999389648449,42.0,6.6,1.32000732421875,-13.0,27.6,59.4,-0.5192023437470491,-0.5808064453304115,3.95999755859375,1.1799987792968807,7.060000610351563,4.5,-220.88122558594893,-0.44000244140627276,3.2,1.769998168945321,-0.6600036621094092,38.6,123.52000000000001,-5.500030517578409,592.3593872070342,662.6436767578125,-56.0
2020-07-19,2020-07-25,2.9000015258789062,-1.2599975585937613,-10.5,2.3200004577636704,-240.0,10.120001220703125,4.2,16.93438613280649,-681.2,0.2799987792968636,58.0,1.0,8.639990234375,262.0,-3.4,1.4,16.228790698237713,71.53905585944672,0.8800048828125,1.9600006103515568,2.120001220703114,1.0,-1275.118872070316,8.279992675781273,-2.6,0.588000183105467,2.4839978027343816,-65.6,170.56,-86.93992309570336,-301.84009399413975,-1330.5584960937501,22.0
2020-07-26,2020-08-01,11.820001220703125,2.474998474121101,-3.5500030517578125,-0.4750003814697248,797.5,-0.7750015258789062,5.0,-4.631260871887173,-2214.0,-0.7999954223632955,157.75,-11.75,-4.75,18.0,47.5,-34.85005187988281,-1.535625629418025,7.481235504150256,-3.100006103515625,0.9750022888183523,-0.02500152587889204,-2.0500030517578125,1102.4978637695112,-1.574996948242159,-123.0,5.460018768324477,-8.819992523174573,64.5,-7933.5,5.591243972768906,-682.5016021728466,3325.0,-22.5
2020-08-02,2020-08-08,4.259997558593762,-3.1799987792968807,21.82000732421875,-0.3400001525878906,-162.0,1.0,-7.4,4.816005249023413,112.3201904296875,0.7799987792968863,33.6,34.0,-4.3,-31.2,26.2,-156.15207275390625,-7.84000854492181,-30.0999999999999,3.3800048828125,-1.1200012207031194,4.979998779296875,5.24000244140625,349.99999999999886,6.999999999999977,-3.600006103515625,3.4496092285215685,-21.56003417968743,-3.2,11.52001953125,152.74005126953074,-56.000061035155966,-215.0,230.0
2020-08-09,2020-08-15,-3.3399963378906365,5.77999877929688,10.55999755859375,-0.2,1396.0,4.020001220703125,29.0,146.49365952149023,16638.160496826174,-5.739999389648437,24.8,6.0,21.4800048828125,81.4,33.8,1914.840197753906,95.61646706543854,301.14982578128576,3.0,6.820001220703119,-0.05999755859375,35.46000366210937,12954.486767578124,14.02000732421875,204.40000610351564,47.33082512207325,97.29888505861163,109.8,22443.120670166016,148.0512431152165,6301.681127929683,19847.52451171875,258.0
2020-08-16,2020-08-22,9.75999755859375,11.74000244140625,-4.94000244140625,0.24000015258789062,-1156.0,3.3,-19.4,-0.10240078125148648,80.03999999999999,0.36000061035155684,45.0,5.2,0.64000244140625,4.6,28.8,-278.38808349609377,-1.8016064819320396,7.2064259277284135,-4.4199951171875,-0.16000061035155683,-0.04000244140625,-8.14000244140625,-3242.879296875,11.25999755859375,17.4,-0.9856033691390998,69.36155747070907,-57.8,-1005.7199999999999,-55.624415429681534,46.080175781248364,-184.320703125,278.0
2020-08-23,2020-08-29,-3.079998779296875,2.3199951171875,4.05999755859375,-0.41999969482422017,-870.0,7.120001220703102,18.4,31.681953674331304,4100.2,1.9799987792968807,-123.8,49.0,10.2199951171875,19.0,27.2,-212.1599609375,35.64996490478516,117.52994384765624,2.9199951171875,3.0999969482421874,-0.339996337890625,13.25999755859375,2484.0,11.5,215.8,1.9219829712063075,7.12994384765625,33.0,7121.400000000001,46.689971923828125,669.5993408203125,2207.5189453125,470.0
2020-08-30,2020-09-05,-9.440002441406241,-3.05999755859375,-9.77999267578125,-0.08000030517577983,-530.0,-6.780004882812454,-18.8,31.487571875005962,12257.6,0.8799987792968806,-56.4,-4.4,-4.45999755859375,-130.4,-24.0,245.6401123046875,145.15353256836534,91.6975389160216,-4.54000244140625,-7.05999755859375,-1.64000244140625,-10.6800048828125,20313.277587890625,-20.55999755859375,-94.0,74.27113984376193,216.29107392579317,-108.6,10208.4,201.07662553712726,6975.277587890625,4406.477587890626,-298.0
